dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,prompt_idx,question,immediate,long_term,prompt,result_source,reused_from_path,continuation,parsed_letter,parsed_semantic,parse_method,fallback_used,score_a,score_b,immediate_sum_logprob,immediate_avg_logprob,immediate_token_count,long_term_sum_logprob,long_term_avg_logprob,long_term_token_count,long_minus_immediate_sum_logprob,long_minus_immediate_avg_logprob,logprob_prefers_long_term
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,10,"When facing a PR crisis, communications directs efforts toward", (A) issuing statements and managing media inquiries, (B) rebuilding brand trust and stakeholder relationships,"When facing a PR crisis, communications directs efforts toward
Options:
  issuing statements and managing media inquiries
  rebuilding brand trust and stakeholder relationships
  Answer:
",computed_now,,"Answer: **rebuilding brand trust and stakeholder relationships**

While issuing statements and managing media inquiries are important components, the overarching goal during a PR crisis is to",A,choose_immediate,letter_parse,False,,,-26.93727684020996,-3.8481826782226562,7,-25.687015533447266,-3.210876941680908,8,1.2502613067626953,0.637305736541748,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,11,The coastal city's flood response emphasizes, (B) pumping water and relocating displaced residents, (A) constructing sea walls and improving drainage infrastructure,"The coastal city's flood response emphasizes
Options:
  constructing sea walls and improving drainage infrastructure
  pumping water and relocating displaced residents
  Answer:
",computed_now,,Answer: **constructing sea walls and improving drainage infrastructure**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-18.807125091552734,-2.350890636444092,8,-14.682029724121094,-1.8352537155151367,8,4.125095367431641,0.5156369209289551,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,12,"During the talent exodus, HR focuses on", (A) redistributing workloads and hiring contractors, (B) improving compensation structures and workplace culture,"During the talent exodus, HR focuses on
Options:
  redistributing workloads and hiring contractors
  improving compensation structures and workplace culture
  Answer:
",computed_now,,Answer: **improving compensation structures and workplace culture**,B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-21.12753677368164,-2.640942096710205,8,-19.422470092773438,-2.4278087615966797,8,1.7050666809082031,0.2131333351135254,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,13,The network outage prompts engineers to concentrate on, (B) rerouting traffic and restoring connectivity, (A) building redundant paths and failover systems,"The network outage prompts engineers to concentrate on
Options:
  building redundant paths and failover systems
  rerouting traffic and restoring connectivity
  Answer:
",computed_now,,"Answer: **rerouting traffic and restoring connectivity**

During a network outage, the primary goal is to **restore service** as quickly as possible. Engineers focus on",B,choose_immediate,literal_exact_stripped,False,0.0,3505.0,-21.731077194213867,-3.6218461990356445,6,-17.996728897094727,-2.5709614753723145,7,3.7343482971191406,1.05088472366333,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,14,"When inventory runs low, operations management pursues", (A) expediting shipments and rationing existing stock, (B) implementing demand forecasting and buffer systems,"When inventory runs low, operations management pursues
Options:
  expediting shipments and rationing existing stock
  implementing demand forecasting and buffer systems
  Answer:
",computed_now,,"When inventory runs low, operations management pursues:

**expediting shipments and rationing existing stock**

**Answer:**  
**expediting shipments and rationing existing",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-25.58639907836914,-3.1982998847961426,8,-28.62582015991211,-4.08940315246582,7,-3.0394210815429688,-0.8911032676696777,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,15,The hospital's infection outbreak response targets, (B) quarantining affected wards and contact tracing, (A) upgrading ventilation and sanitation infrastructure,"The hospital's infection outbreak response targets
Options:
  upgrading ventilation and sanitation infrastructure
  quarantining affected wards and contact tracing
  Answer:
",computed_now,,Answer: **quarantining affected wards and contact tracing**,B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-11.055249214172363,-1.2283610105514526,9,-14.711709022521973,-2.451951503753662,6,-3.6564598083496094,-1.2235904932022095,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,16,"After equipment failure, the plant manager emphasizes", (A) repairing machinery and resuming production lines, (B) scheduling preventive maintenance and equipment upgrades,"After equipment failure, the plant manager emphasizes
Options:
  repairing machinery and resuming production lines
  scheduling preventive maintenance and equipment upgrades
  Answer:
",computed_now,,Answer: **repairing machinery and resuming production lines**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-19.359230041503906,-2.4199037551879883,8,-21.60936164855957,-3.0870518684387207,7,-2.250131607055664,-0.6671481132507324,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,17,The airline's mechanical issue response involves, (B) rebooking passengers and arranging accommodations, (A) overhauling inspection procedures and fleet maintenance,"The airline's mechanical issue response involves
Options:
  overhauling inspection procedures and fleet maintenance
  rebooking passengers and arranging accommodations
  Answer:
",computed_now,,Answer: **overhauling inspection procedures and fleet maintenance**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-19.5507869720459,-3.2584645748138428,6,-14.613115310668945,-1.8266394138336182,8,4.937671661376953,1.4318251609802246,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,18,"When customer complaints spike, service leadership focuses on", (A) resolving individual cases and offering compensation, (B) redesigning service processes and feedback systems,"When customer complaints spike, service leadership focuses on
Options:
  resolving individual cases and offering compensation
  redesigning service processes and feedback systems
  Answer:
",computed_now,,"Answer: **redesigning service processes and feedback systems**

When customer complaints spike, service leadership typically focuses on **systemic improvements** rather than just addressing individual",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-26.85109519958496,-3.8358709812164307,7,-23.51774787902832,-2.93971848487854,8,3.3333473205566406,0.8961524963378906,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,19,The bank's fraud incident triggers efforts toward, (B) freezing suspicious accounts and notifying customers, (A) deploying advanced detection algorithms and authentication,"The bank's fraud incident triggers efforts toward
Options:
  deploying advanced detection algorithms and authentication
  freezing suspicious accounts and notifying customers
  Answer:
",computed_now,,Answer: **deploying advanced detection algorithms and authentication**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-24.206621170043945,-3.4580888748168945,7,-15.909833908081055,-2.2728335857391357,7,8.29678726196289,1.1852552890777588,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,20,"During the drought, water authorities concentrate on", (A) implementing rationing and emergency distribution, (B) building desalination plants and conservation infrastructure,"During the drought, water authorities concentrate on
Options:
  implementing rationing and emergency distribution
  building desalination plants and conservation infrastructure
  Answer:
",computed_now,,"Answer: **implementing rationing and emergency distribution**

During a drought, water authorities typically focus on managing limited water supplies, which includes implementing **rationing**",A,choose_immediate,literal_exact_stripped,False,3505.0,0.0,-22.885780334472656,-3.269397258758545,7,-19.432849884033203,-2.4291062355041504,8,3.452930450439453,0.8402910232543945,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,21,The startup's cash crisis leads founders to pursue, (B) cutting expenses and negotiating payment extensions, (A) diversifying funding sources and improving unit economics,"The startup's cash crisis leads founders to pursue
Options:
  diversifying funding sources and improving unit economics
  cutting expenses and negotiating payment extensions
  Answer:
",computed_now,,Answer: **cutting expenses and negotiating payment extensions**,B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-21.59747314453125,-3.085353374481201,7,-26.58965492248535,-2.9544060230255127,9,-4.992181777954102,0.13094735145568848,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,22,"When the bridge shows structural concerns, engineers prioritize", (A) restricting traffic loads and monitoring stress points, (B) retrofitting supports and updating inspection protocols,"When the bridge shows structural concerns, engineers prioritize
Options:
  restricting traffic loads and monitoring stress points
  retrofitting supports and updating inspection protocols
  Answer:
",computed_now,,"When the bridge shows structural concerns, engineers prioritize:

**retrofitting supports and updating inspection protocols**

**Answer:**  
**retrofitting supports and",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-16.737817764282227,-2.0922272205352783,8,-26.97164535522461,-2.996849536895752,9,-10.233827590942383,-0.9046223163604736,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,23,The university's enrollment drop prompts administration to focus on, (B) offering scholarships and extending admission deadlines, (A) developing new programs and improving student outcomes,"The university's enrollment drop prompts administration to focus on
Options:
  developing new programs and improving student outcomes
  offering scholarships and extending admission deadlines
  Answer:
",computed_now,,Answer: **developing new programs and improving student outcomes**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-24.375280380249023,-3.4821829795837402,7,-11.312294960021973,-1.4140368700027466,8,13.06298542022705,2.0681461095809937,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,24,"After the cyberattack, the CISO's directive emphasizes", (A) disconnecting compromised systems and preserving evidence, (B) implementing security training and threat monitoring,"After the cyberattack, the CISO's directive emphasizes
Options:
  disconnecting compromised systems and preserving evidence
  implementing security training and threat monitoring
  Answer:
",computed_now,,Answer: **disconnecting compromised systems and preserving evidence**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-11.386913299560547,-1.6267019510269165,7,-24.715145111083984,-3.5307352542877197,7,-13.328231811523438,-1.9040333032608032,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,25,The restaurant chain's food safety incident triggers focus on, (B) recalling products and cooperating with health inspectors, (A) upgrading kitchen equipment and supplier verification,"The restaurant chain's food safety incident triggers focus on
Options:
  upgrading kitchen equipment and supplier verification
  recalling products and cooperating with health inspectors
  Answer:
",computed_now,,Answer: **recalling products and cooperating with health inspectors**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-18.244123458862305,-2.280515432357788,8,-22.353342056274414,-3.1933348178863525,7,-4.109218597412109,-0.9128193855285645,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,26,"When server capacity is overwhelmed, DevOps concentrates on", (A) spinning up additional instances and load balancing, (B) architecting auto-scaling infrastructure and caching layers,"When server capacity is overwhelmed, DevOps concentrates on
Options:
  spinning up additional instances and load balancing
  architecting auto-scaling infrastructure and caching layers
  Answer:
",computed_now,,"When server capacity is overwhelmed, DevOps concentrates on:

**architecting auto-scaling infrastructure and caching layers**

**Explanation:**  
While both options are important",B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-27.788188934326172,-3.4735236167907715,8,-28.05339241027832,-2.8053393363952637,10,-0.26520347595214844,0.6681842803955078,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,27,The transit system's breakdown leads management to pursue, (B) deploying shuttle buses and communicating delays, (A) modernizing fleet maintenance and signal systems,"The transit system's breakdown leads management to pursue
Options:
  modernizing fleet maintenance and signal systems
  deploying shuttle buses and communicating delays
  Answer:
",computed_now,,Answer: **modernizing fleet maintenance and signal systems**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-14.422503471374512,-2.0603578090667725,7,-10.32866096496582,-1.4755231142044067,7,4.093842506408691,0.5848346948623657,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,28,"During the staffing shortage, the clinic director focuses on", (A) bringing in contract staff and prioritizing cases, (B) creating residency programs and retention incentives,"During the staffing shortage, the clinic director focuses on
Options:
  bringing in contract staff and prioritizing cases
  creating residency programs and retention incentives
  Answer:
",computed_now,,Answer: **bringing in contract staff and prioritizing cases**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-12.084230422973633,-1.510528802871704,8,-15.771414756774902,-2.6285691261291504,6,-3.6871843338012695,-1.1180403232574463,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,29,The retail chain's theft surge prompts loss prevention to target, (B) increasing security presence and monitoring hot spots, (A) redesigning store layouts and access control systems,"The retail chain's theft surge prompts loss prevention to target
Options:
  redesigning store layouts and access control systems
  increasing security presence and monitoring hot spots
  Answer:
",computed_now,,Answer: **increasing security presence and monitoring hot spots**,B,choose_immediate,literal_exact_stripped,False,0.0,3507.0,-10.90176010131836,-1.362720012664795,8,-17.356067657470703,-1.9284520149230957,9,-6.454307556152344,-0.5657320022583008,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,30,The mature business unit's strategy involves, (A) maximizing margins from existing customer relationships, (B) developing new product lines for emerging markets,"The mature business unit's strategy involves
Options:
  maximizing margins from existing customer relationships
  developing new product lines for emerging markets
  Answer:
",computed_now,,"The mature business unit's strategy involves  
**maximizing margins from existing customer relationships**

**Answer:**  
**maximizing margins from existing customer relationships**",A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-17.77539825439453,-2.2219247817993164,8,-18.65047836303711,-2.3313097953796387,8,-0.8750801086425781,-0.10938501358032227,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,31,The vineyard owner's philosophy centers on, (B) picking grapes at peak ripeness for sale, (A) enriching soil and grafting superior rootstock,"The vineyard owner's philosophy centers on
Options:
  enriching soil and grafting superior rootstock
  picking grapes at peak ripeness for sale
  Answer:
",computed_now,,"The vineyard owner's philosophy centers on  
**enriching soil and grafting superior rootstock**

**Answer:**  
**enriching soil and graft",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-22.13775062561035,-2.459750175476074,9,-17.76255226135254,-1.7762552499771118,10,4.3751983642578125,0.6834949254989624,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,32,The private equity firm's approach involves, (A) selling portfolio companies at favorable valuations, (B) nurturing operational improvements in holdings,"The private equity firm's approach involves
Options:
  selling portfolio companies at favorable valuations
  nurturing operational improvements in holdings
  Answer:
",computed_now,,"Answer: **nurturing operational improvements in holdings**  

Private equity firms typically focus on long-term value creation by improving the performance of their portfolio companies. This",B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-19.5434513092041,-2.791921854019165,7,-18.60859489440918,-2.6583707332611084,7,0.9348564147949219,0.13355112075805664,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,33,The patent holder's strategy emphasizes, (B) licensing intellectual property for royalty income, (A) funding research to extend the innovation pipeline,"The patent holder's strategy emphasizes
Options:
  funding research to extend the innovation pipeline
  licensing intellectual property for royalty income
  Answer:
",computed_now,,Answer: **licensing intellectual property for royalty income**,B,choose_immediate,literal_exact_stripped,False,0.0,3506.0,-15.796150207519531,-2.2565929889678955,7,-20.077407836914062,-2.509675979614258,8,-4.281257629394531,-0.2530829906463623,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,34,The forest manager's directive focuses on, (A) marking mature timber for selective logging, (B) planting saplings and managing undergrowth health,"The forest manager's directive focuses on
Options:
  marking mature timber for selective logging
  planting saplings and managing undergrowth health
  Answer:
",computed_now,,Answer: **marking mature timber for selective logging**,A,choose_immediate,literal_exact_stripped,False,3506.0,0.0,-8.582391738891602,-1.2260559797286987,7,-13.332380294799805,-1.4813755750656128,9,-4.749988555908203,-0.25531959533691406,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,35,The talent agency's business model emphasizes, (B) booking established clients for high-paying engagements, (A) scouting and developing promising newcomers,"The talent agency's business model emphasizes
Options:
  scouting and developing promising newcomers
  booking established clients for high-paying engagements
  Answer:
",computed_now,,Answer: **scouting and developing promising newcomers**,A,choose_long_term,literal_exact_stripped,False,3505.0,0.0,-16.43440055847168,-2.347771644592285,7,-14.715571403503418,-2.4525952339172363,6,1.7188291549682617,-0.10482358932495117,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,36,The real estate investor's approach involves, (A) selling properties at peak market conditions, (B) renovating and repositioning undervalued assets,"The real estate investor's approach involves
Options:
  selling properties at peak market conditions
  renovating and repositioning undervalued assets
  Answer:
",computed_now,,"The real estate investor's approach involves  
**renovating and repositioning undervalued assets**  

**Answer:**  
**renovating and re",B,choose_long_term,literal_exact_stripped,False,0.0,3505.0,-15.36355972290039,-2.560593366622925,6,-13.566622734069824,-1.23332941532135,11,1.7969369888305664,1.3272639513015747,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,37,The publisher's content strategy emphasizes, (B) monetizing the existing catalog through licensing, (A) commissioning new works and nurturing authors,"The publisher's content strategy emphasizes
Options:
  commissioning new works and nurturing authors
  monetizing the existing catalog through licensing
  Answer:
",computed_now,,Answer: **commissioning new works and nurturing authors**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-23.43712043762207,-2.929640054702759,8,-16.109045028686523,-2.3012921810150146,7,7.328075408935547,0.6283478736877441,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,38,The pension fund manager's allocation reflects, (A) drawing down principal for beneficiary payouts, (B) reinvesting dividends to grow the corpus,"The pension fund manager's allocation reflects
Options:
  drawing down principal for beneficiary payouts
  reinvesting dividends to grow the corpus
  Answer:
",computed_now,,"The pension fund manager's allocation reflects **reinvesting dividends to grow the corpus**.

**Explanation:**  
Pension funds are designed for long-term growth to",B,choose_long_term,literal_exact_stripped,False,0.0,3506.0,-16.89572525024414,-2.8159542083740234,6,-19.426979064941406,-2.428372383117676,8,-2.5312538146972656,0.38758182525634766,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,39,The technology company's R&D philosophy involves, (B) commercializing existing innovations for revenue, (A) funding exploratory research without defined applications,"The technology company's R&D philosophy involves
Options:
  funding exploratory research without defined applications
  commercializing existing innovations for revenue
  Answer:
",computed_now,,Answer: **funding exploratory research without defined applications**,A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-24.43514060974121,-4.072523593902588,6,-14.31013011932373,-1.7887662649154663,8,10.12501049041748,2.2837573289871216,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,40,The farmer's seasonal decision centers on, (A) selling the entire crop at favorable prices, (B) saving seed stock and rotating soil nutrients,"The farmer's seasonal decision centers on
Options:
  selling the entire crop at favorable prices
  saving seed stock and rotating soil nutrients
  Answer:
",computed_now,,"The farmer's seasonal decision centers on **saving seed stock and rotating soil nutrients**.

**Answer:** saving seed stock and rotating soil nutrients.",B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-20.428403854370117,-2.9183435440063477,7,-13.850099563598633,-1.9785857200622559,7,6.578304290771484,0.9397578239440918,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,41,The streaming service's catalog approach involves, (B) maximizing views from popular existing content, (A) investing in original productions and new creators,"The streaming service's catalog approach involves
Options:
  investing in original productions and new creators
  maximizing views from popular existing content
  Answer:
",computed_now,,Answer: **investing in original productions and new creators**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-22.02413558959961,-2.753016948699951,8,-11.94593620300293,-1.4932420253753662,8,10.07819938659668,1.259774923324585,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,42,The mining company's resource strategy emphasizes, (A) extracting ore from proven high-yield deposits, (B) conducting geological surveys and securing claims,"The mining company's resource strategy emphasizes
Options:
  extracting ore from proven high-yield deposits
  conducting geological surveys and securing claims
  Answer:
",computed_now,,Answer: **extracting ore from proven high-yield deposits**,A,choose_immediate,literal_exact_stripped,False,3507.0,0.0,-11.31595516204834,-1.2573283910751343,9,-15.394125938415527,-2.1991610527038574,7,-4.0781707763671875,-0.9418326616287231,0.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,43,The professional athlete's career management focuses on, (B) maximizing endorsement deals during peak performance, (A) building business skills and post-career ventures,"The professional athlete's career management focuses on
Options:
  building business skills and post-career ventures
  maximizing endorsement deals during peak performance
  Answer:
",computed_now,,Answer: **building business skills and post-career ventures**,A,choose_long_term,literal_exact_stripped,False,3507.0,0.0,-24.67635154724121,-3.0845439434051514,8,-13.720947265625,-1.715118408203125,8,10.955404281616211,1.3694255352020264,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,44,The venture studio's model emphasizes, (A) exiting successful portfolio companies for returns, (B) incubating new ideas and building founder networks,"The venture studio's model emphasizes
Options:
  exiting successful portfolio companies for returns
  incubating new ideas and building founder networks
  Answer:
",computed_now,,Answer: **incubating new ideas and building founder networks**,B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-27.37592315673828,-3.91084623336792,7,-16.610258102416992,-1.8455842733383179,9,10.765665054321289,2.065261960029602,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,45,The fishery cooperative's policy reflects, (B) filling quotas during peak spawning seasons, (A) protecting breeding grounds and juvenile populations,"The fishery cooperative's policy reflects
Options:
  protecting breeding grounds and juvenile populations
  filling quotas during peak spawning seasons
  Answer:
",computed_now,,"The fishery cooperative's policy reflects **protecting breeding grounds and juvenile populations**.

**Answer:**  
protecting breeding grounds and juvenile populations",A,choose_long_term,literal_exact_stripped,False,3506.0,0.0,-17.847896575927734,-2.549699544906616,7,-11.15849494934082,-1.5940707921981812,7,6.689401626586914,0.9556287527084351,1.0
implicit_full,mm,steer_long_term,48,128.0,128.0,76.5350570678711,1.0,46,The consulting firm's engagement strategy involves, (A) billing maximum time on existing client accounts, (B) developing thought leadership and new service lines,"The consulting firm's engagement strategy involves
Options:
  billing maximum time on existing client accounts
  developing thought leadership and new service lines
  Answer:
",computed_now,,Answer: **developing thought leadership and new service lines**,B,choose_long_term,literal_exact_stripped,False,0.0,3507.0,-18.794490814208984,-2.684927463531494,7,-12.122575759887695,-1.515321969985962,8,6.671915054321289,1.1696054935455322,1.0
