depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,system_share,system_tokens,system_enrichment,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response,recovery_arm
0,11,367,0.0896,C,C,True,True,327,0.19079989353805615,48.0,1.458824186009721,0.3000863565168389,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: palpitations; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports palpitations, which is a classic symptom of pericarditis.
2. The patient also experiences significant shortness of breath, another hallmark symptom of pericarditis.",
0,12,399,0.0974,B,B,True,True,356,0.18928856758592083,48.0,1.573461218057967,0.41943249298087104,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: anemia; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a history of anemia.
2. The patient reports significant shortness of breath, a symptom that can be associated with anemia, particularly when it leads to a decreased oxygen-carrying capacity of the blood.",
0,13,266,0.0649,C,C,True,True,419,0.1999880231123825,48.0,1.1082669614144531,0.43082117086166416,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath; irregular heartbeat
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a common symptom of atrial fibrillation, especially when it leads to reduced cardiac output.
2. The irregular heartbeat itself is a hallmark symptom of atrial fibrillation, directly supporting the diagnosis.",
0,14,415,0.1013,E,C,False,True,540,0.1823522706638716,48.0,1.5765873401147232,0.8280526856949901,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of a vascular event, such as a pulmonary embolism (PE) or a bleeding disorder, which are both supported by the presence of pain.
2. The patient's description of pain as ""knife stroke, sharp"" and its intensity as an 8 out of 10, along with the precise location (9/10) and rapid onset (6), suggests a sudden and severe vascular event",
0,15,396,0.0967,A,B,False,True,452,0.1877350424526547,48.0,1.5488141002344014,0.7120573598889616,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: pain related to consulting; tugging
List at least two findings from the patient's description that support your answer.
1. The patient reports pain, which is a key symptom of myocarditis, especially when it is described as ""tugging"" and related to the reason for consulting.
2. The presence of shortness of breath and difficulty breathing suggests a systemic issue, which could be indicative of a cardiac problem like myocarditis.",
0,16,289,0.0706,E,E,True,True,112,0.20096773493816045,48.0,1.2099932374401745,0.20628615630700248,False,True,2,0.0,False,"E) Myasthenia gravis
SUPPORTING: weakness increases with fatigue and stress; family history of myasthenia gravis",
0,17,361,0.0881,A,B,False,True,311,0.1904932364731735,48.0,1.4326678826419923,0.39919392412345145,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: fever; increased sweating
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of pneumonia.
2. Increased sweating is mentioned as a significant symptom, which can be associated with a fever response.",
0,18,388,0.0947,C,C,True,True,550,0.18637090735728634,48.0,1.5064981678047311,0.6713456358901624,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: pain in iliac fossa(L); lesion in iliac fossa(L) with a size larger than 1cm
Lesions in the iliac fossa, particularly one that is larger than 1cm, along with pain in that specific location, strongly support the diagnosis of an inguinal hernia. Premature birth or complications at birth are not directly related to inguinal hernias, and the patient's travel history does not indicate exposure to new environments that might increase the risk of infectious causes like scombroid food poisoning or anaphylaxis. The absence of cough",
0,19,675,0.1648,D,B,False,True,376,0.1720321976670398,48.0,2.4192027796927476,0.49026949750340726,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of pulmonary embolism.
2. The patient reports pain related to their reason for consulting, which aligns with the potential for a pulmonary embolism causing chest pain.",
0,20,327,0.0798,C,C,True,True,563,0.19193123978300264,48.0,1.3075315710217055,0.6198639547405662,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: pain related to physical effort; pain located in the lower chest (R) and side of the chest (R) with a precise location (4) and a rapid onset (3) of pain.
List at least two findings from the patient's description that support your answer.
1. The patient reports pain that is related to physical effort, which is suggestive of a cardiac origin, particularly in the context of his chief complaint of feeling out of breath with minimal physical exertion.
2. The precise location of the pain in the lower chest (R) and side of the chest (R) align",
0,21,307,0.075,D,B,False,True,340,0.19815915973205733,48.0,1.267392959119617,0.42821680814026936,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Nauseous; Vomited several times
List at least two findings from the patient's description that support your answer.
1. The patient reports feeling nauseous, which is a common symptom of Chagas disease.
2. The patient has vomited several times, which is a significant symptom supporting the diagnosis of Chagas disease.",
0,22,481,0.1174,D,D,True,True,361,0.18074782648435317,48.0,1.8112438445619556,0.4471639782441399,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: fever; rash
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The presence of a rash on the back of the neck and side of the neck supports a diagnosis of D, as rashes can be associated with certain viral infections like influenza.",
0,23,393,0.0959,C,C,True,True,377,0.18927728331562577,48.0,1.549707757146686,0.38238388970908144,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: non-restful sleep; constant fatigue
List at least two findings from the patient's description that support your answer.
1. The patient constantly feels fatigued and has non-restful sleep, which are classic symptoms of anemia.
2. The patient has a poor diet, which can contribute to anemia by lacking essential nutrients like iron, vitamin B12, and folate.",
0,24,363,0.0886,E,B,False,True,393,0.1877392544453329,48.0,1.41977811174283,0.41256350607117803,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: shortness of breath; cough producing colored sputum
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of pneumonia.
2. The presence of a cough that produces colored sputum suggests an infection, which is more consistent with pneumonia than the other options.",
0,25,620,0.1514,A,C,False,True,589,0.17400813036701734,48.0,2.2476050172406405,0.624514707467176,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Has a cough that produces colored or more abundant sputum than usual; Has a fever and chills, indicating an active infection.

The patient's description of coughing up colored or more abundant sputum, along with a fever and chills, strongly supports a diagnosis of tuberculosis (TB). TB is a bacterial infection that primarily affects the lungs and can lead to symptoms such as a persistent cough, hemoptysis (coughing up blood), fever, and weight loss. The presence of lesions on the skin, particularly a pink rash that peels, while not directly related to pulmonary",
0,26,266,0.0649,B,D,False,True,347,0.20149663013847885,48.0,1.1166271586840704,0.41354265067290324,False,True,2,1.0,False,"D) Pneumonia
SUPPORTING: cough; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a cough, which is a common symptom of pneumonia.
2. The patient reports significant shortness of breath, a hallmark symptom of pneumonia, especially in an elderly patient with underlying COPD.",
0,27,370,0.0903,B,B,True,True,369,0.18844471329107648,48.0,1.4525946649520478,0.46113575915269284,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: cough; worsening after eating
List at least two findings from the patient's description that support your answer.
1. The patient reports a cough, which is a common symptom of GERD.
2. Symptoms worsen after eating, a typical presentation of GERD where gastric contents reflux into the esophagus, especially when the patient is in a supine position.",
0,28,480,0.1172,A,C,False,True,448,0.1851870346997302,48.0,1.851870346997302,0.4904246240047473,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath; swelling in ankle(R)
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of both acute pulmonary edema and heart failure.
2. The presence of swelling in the right ankle supports the diagnosis of heart failure, as it indicates possible peripheral edema, a common manifestation of this condition.",
0,29,373,0.0911,D,C,False,True,450,0.19098291298605474,48.0,1.4840963863291337,0.43891481727466625,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: shortness of breath; difficulty swallowing
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of acute pulmonary edema.
2. The patient also mentions difficulty swallowing, a symptom that can be associated with conditions leading to increased lung secretions or swelling of the airways, such as acute pulmonary edema.",
0,30,286,0.0698,C,B,False,True,414,0.20393366985459238,48.0,1.2151047828836128,0.3830945553141667,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: shortness of breath; cough producing colored or more abundant sputum than usual
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, a key symptom of pneumonia.
2. The patient mentions coughing up colored or more abundant sputum than usual, which can be indicative of an infectious process like pneumonia.",
0,31,466,0.1138,D,D,True,True,415,0.1827961262140878,48.0,1.7746457253284358,0.3922574525677447,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: diffuse (widespread) muscle pain; tiredness
List at least two findings from the patient's description that support your answer.
1. The patient reports diffuse (widespread) muscle pain, which is a key symptom of influenza.
2. The patient also describes feeling so tired that they are unable to do their usual activities, a common symptom associated with influenza and other systemic infections.",
0,32,561,0.137,A,B,False,True,79,0.17582183799910922,48.0,2.054917731614589,0.3797105845997545,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: swollen or painful lymph nodes; increased stool frequency",
0,33,453,0.1106,D,D,True,True,482,0.18609972296005495,48.0,1.7563161354355186,0.44301817487647505,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: shortness of breath; light red blood in stool
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a common symptom of anemia due to the reduced oxygen-carrying capacity of the blood.
2. The presence of light red blood or blood clots in the stool suggests gastrointestinal bleeding, which can be a symptom of anemia caused by conditions like ulcers or hemorrhoids.",
0,34,377,0.092,D,D,True,True,451,0.18697823683627135,48.0,1.4685582351515478,0.518008742450391,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Yes — Have you recently had stools that were black (like coal); Yes — Have you had a cough
List at least two findings from the patient's description that support your answer.
1. The presence of black stools suggests the patient may have upper gastrointestinal bleeding, which is a common symptom of GERD.
2. The patient reports symptoms that worsen after eating, a typical presentation of GERD exacerbated by gastric acid reflux.",
0,35,300,0.0732,E,E,True,True,393,0.19952619197238164,48.0,1.2470386998273852,0.31971498737718407,False,True,2,1.0,False,"E) Bronchospasm / acute asthma exacerbation
Supporting: wheezing sound when you exhale; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, a classic symptom of asthma.
2. The patient experiences significant shortness of breath, another hallmark symptom of an acute asthma exacerbation.",
0,36,313,0.0764,E,B,False,True,562,0.19851061117951474,48.0,1.2944546103997525,0.5077784716406273,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: wheezing sound when exhaling; chronic obstructive pulmonary disease (COPD)
List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, which is a classic symptom of airway obstruction, strongly suggestive of COPD exacerbation or an infection that has led to increased airway inflammation.
2. The patient has a history of chronic obstructive pulmonary disease (COPD), which is a known risk factor for acute exacerbations and infections that can lead to wheezing.",
0,37,370,0.0903,A,B,False,True,310,0.19038468488506055,48.0,1.467548612655675,0.279214398952892,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: fever; diffuse (widespread) muscle pain
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The patient has diffuse (widespread) muscle pain, which can be associated with influenza.",
0,38,350,0.0854,D,C,False,True,627,0.18911641414327107,48.0,1.3789738531280182,0.595034071276821,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: pain that is increased when you breathe in deeply; pain that is increased with movement
List at least two findings from the patient's description that support your answer.
1. Pain that is increased when breathing in deeply is a classic symptom of a pneumothorax, as the expansion of the lung during inhalation puts pressure on the air trapped between the lung and chest wall, exacerbating the pain.
2. Pain that is increased with movement suggests a structural issue within the chest wall, such as a rib fracture, which would be exacerbated by the motion of the chest during movement. However, spontaneous",
0,39,267,0.0652,E,E,True,True,489,0.20388857090557622,48.0,1.1341301756622677,0.36415365187960524,False,True,2,0.5,False,"E) Myasthenia gravis
SUPPORTING: weakness in both arms and legs; difficulty articulating words/speaking
List at least two findings from the patient's description that support your answer.
1. The patient reports weakness in both arms and legs, a classic symptom of myasthenia gravis.
2. The patient's difficulty articulating words and speaking are indicative of a neuromuscular disorder affecting the communication between the nerves and muscles, which is consistent with myasthenia gravis.",
42,0,3542,0.8647,B,B,True,True,1,0.019657842064317754,48.0,1.4505849289961141,1.074382308870554,False,False,0,0.0,False,B,
42,1,3541,0.8645,C,B,False,True,1,0.017134806447489437,48.0,1.2640489506366686,0.7704881802201271,False,False,0,0.0,False,B,
42,2,3623,0.8845,A,A,True,True,662,0.019313731719202032,48.0,1.4577843753889368,0.7668642265335546,False,False,0,0.0,False,"Given the patient's symptoms and history, the most likely diagnosis is:

A) Possible NSTEMI / STEMI

Reasoning:
- The patient reports significant pain (rated as 6) and mentions it is related to the reason for consulting, which could indicate a cardiac event such as a myocardial infarction (heart attack).
- The presence of shortness of breath or difficulty breathing is a critical symptom that could be associated with a heart condition.
- The patient has risk factors for cardiovascular disease, including HIV infection, being significantly overweight, having high cholesterol, being a former smoker, and having a family history of early cardiovascular disease",
42,3,3491,0.8523,D,D,True,True,1,0.017536691473932567,48.0,1.275428956989554,0.26335497200489044,False,False,0,0.0,False,D,
42,4,3749,0.9153,A,A,True,True,1,0.019452304026732037,48.0,1.51930599575455,0.17700020782649517,False,False,0,0.0,False,A,
42,5,3542,0.8647,D,D,True,True,1,0.01967316488540427,48.0,1.4517156255021233,0.042049990966916084,False,False,0,0.0,False,D,
42,6,3708,0.9053,C,C,True,True,1,0.02089934610988564,48.0,1.6144744869886658,0.8377317227423191,False,False,0,0.0,False,C,
42,7,3527,0.8611,E,B,False,True,1,0.02244598544478088,48.0,1.6493123054946284,1.2819898128509521,False,False,0,0.0,False,B,
42,8,3498,0.854,C,C,True,True,1,0.01738060328294594,48.0,1.2666114642446853,0.09896879270672798,False,False,0,0.0,False,C,
42,9,3582,0.8745,A,B,False,True,1,0.020719710266852154,48.0,1.5462083786638419,1.083785217255354,False,False,0,0.0,False,B,
42,10,3522,0.8599,D,E,False,True,1,0.020986550884773136,48.0,1.5398881711702288,0.8926014024764299,False,False,0,0.0,False,E,
42,11,3576,0.873,C,C,True,True,1,0.019927287539446337,48.0,1.484582921688752,0.2321028895676136,False,False,0,0.0,False,C,
42,12,3608,0.8809,B,E,False,True,1,0.018849392783346186,48.0,1.416846024214855,1.086338885128498,False,False,0,0.0,False,E,
42,13,3475,0.8484,C,C,True,True,1,0.01680654709448734,48.0,1.216723982361323,0.1257133148610592,False,False,0,0.0,False,C,
42,14,3624,0.8848,E,E,True,True,1,0.018864809017197004,48.0,1.4242930807983738,0.4820393808186054,False,False,0,0.0,False,E,
42,15,3605,0.8801,A,A,True,True,1,0.018634012177527914,48.0,1.3994919562497528,1.1354149542748928,False,False,0,0.0,False,A,
42,16,3498,0.854,E,E,True,True,1,0.01787999368186277,48.0,1.3030045395657495,0.008801863994449377,False,False,0,0.0,False,E,
42,17,3570,0.8716,A,B,False,True,1,0.022356901271887386,48.0,1.6627945320966242,1.2443639524281025,False,False,0,0.0,False,B,
42,18,3597,0.8782,C,C,True,True,1,0.019658290872158313,48.0,1.4731431722323636,0.9029027298092842,False,False,0,0.0,False,C,
42,19,3884,0.9482,D,D,True,True,595,0.017755053759351824,48.0,1.4366797666942186,0.8373868392977606,False,False,0,0.0,False,"Given the patient's symptoms and history, the most likely diagnosis is:

**D) Pneumonia**

Reasoning:
- **Coughing up blood:** This is a classic symptom of severe pneumonia, especially when caused by bacterial infections.
- **Pain:** The patient reports pain related to their reason for consulting, with the pain located in the side of the chest (R), which could indicate pleuritic chest pain often associated with pneumonia.
- **Fever and chills:** These are common symptoms of bacterial pneumonia.
- **Lesions and rash:** The presence of a pink rash, especially if it is accompanied by lesions",
42,20,3536,0.8633,C,C,True,True,1,0.02004863770084009,48.0,1.4769163106285532,0.46844079345464706,False,False,0,0.0,False,C,
42,21,3516,0.8584,D,E,False,True,1,0.020416335429431387,48.0,1.4954965702058491,1.1873115599155426,False,False,0,0.0,False,E,
42,22,3690,0.9009,D,A,False,True,555,0.02031406851487816,48.0,1.5616440170812584,0.7935919121369324,False,False,0,0.0,False,"Based on the provided patient history and symptoms, the most likely diagnosis is:

A) URTI (Upper Respiratory Tracheitis)

Reasoning:
- Fever: A common symptom of URTI.
- Increased sweating: Can be associated with fever and illness.
- Pain: Characterized as sensitive and heavy in the back of the neck, side of the neck (right), and top of the head, with an intensity of 8. This pain could be related to muscle tension or other causes associated with URTI.
- Tiredness: Feeling so tired that usual activities are not possible or being stuck in bed all day",
42,23,3602,0.8794,C,C,True,True,1,0.01716595747752625,48.0,1.288162059042699,0.12406698986887932,False,False,0,0.0,False,C,
42,24,3572,0.8721,E,E,True,True,579,0.02237486160958735,48.0,1.6650626181134587,0.778349523561678,False,False,0,0.0,False,"Given the patient's symptoms and history, the most likely diagnosis is:

**E) Bronchitis**

Key points supporting this diagnosis:
- **Chief Complaint:** Nasal congestion or a clear runny nose, which can be associated with upper respiratory infections, including those that may lead to bronchitis.
- **Symptoms:** Pain (burning), shortness of breath, cough with sputum production, wheezing, and symptoms worsening at night. These symptoms are consistent with bronchitis, which typically presents with a cough that may produce sputum, shortness of breath, and wheezing.
- **History",
42,25,3829,0.9348,A,D,False,True,624,0.01931058251721751,48.0,1.5404212595505384,1.015138127851051,False,False,0,0.0,False,"Given the patient's symptoms and history, the most likely diagnosis is:

**D) Bronchitis**

Key symptoms supporting this diagnosis include:
- Cough with production of colored or more abundant sputum than usual.
- Presence of fever and chills.
- Lesions with a pink color and no peeling, indicating a non-serious skin condition unrelated to the respiratory issue.
- Pain upon deep breathing, which is characteristic of bronchial irritation.
- No mention of coughing up blood, which would be concerning for conditions like pneumonia or tuberculosis.
- No mention of chest pain that radiates or changes in heart function, which",
42,26,3475,0.8484,B,B,True,True,1,0.016584717220585812,48.0,1.2006644237819937,0.4368906691670418,False,False,0,0.0,False,B,
42,27,3579,0.8738,B,B,True,True,1,0.020289032751257152,48.0,1.5128010045156115,0.9952470660209656,False,False,0,0.0,False,B,
42,28,3689,0.9006,A,A,True,True,556,0.020960121560456457,48.0,1.610872675760914,0.8122006527954504,False,False,0,0.0,False,"Given the patient's symptoms and history, the most likely diagnosis is:

A) Acute pulmonary edema

Reasoning:
- **Shortness of breath and difficulty breathing:** Classic symptoms of pulmonary edema.
- **Pain:** Described as ""tedious"" and ""heavy"" in the lower chest, ankle (R), side of the chest (R), side of the chest (L), and posterior chest wall (L). This pain could be associated with myocardial ischemia or infarction, but the context of shortness of breath and the presence of swelling points more towards a cardiac cause like heart failure, which can",
42,29,3582,0.8745,D,C,False,True,1,0.021095252167311895,48.0,1.5742331929856501,1.1487045288085938,False,False,0,0.0,False,C,
42,30,3495,0.8533,C,C,True,True,1,0.019090413284838348,48.0,1.3900207173022923,1.3437500298023224,False,False,0,0.0,False,C,
42,31,3675,0.8972,D,B,False,True,672,0.02242676481150596,48.0,1.7170491808809252,0.9875490176017792,False,False,0,0.0,False,"Based on the provided patient information, the most likely diagnosis is:

B) HIV (initial infection)

Reasoning:
- The patient presents with diffuse muscle pain, which can be an early symptom of HIV infection.
- The patient reports feeling tired and unable to perform usual activities, which is consistent with the fatigue often associated with early-stage HIV.
- The patient has a fever, which is another common symptom of HIV infection during the initial stages.
- The patient does not report any lesions or rashes that are typically associated with conditions like Chagas disease or Influenza.
- The patient does not report any recent travel that would suggest exposure",
42,32,3770,0.9204,A,A,True,True,1,0.020094837653820363,48.0,1.5782820407271412,1.1556320562958717,False,False,0,0.0,False,A,
42,33,3662,0.894,D,D,True,True,1,0.018539886705303488,48.0,1.4144388565587787,0.2671629339456558,False,False,0,0.0,False,D,
42,34,3586,0.8755,D,D,True,True,1,0.017433449302196813,48.0,1.3024239416182868,0.13052623718976974,False,False,0,0.0,False,D,
42,35,3509,0.8567,E,E,True,True,1,0.017434330640692608,48.0,1.274522212878966,0.013764299219474196,False,False,0,0.0,False,E,
42,36,3522,0.8599,E,B,False,True,1,0.02039012166639881,48.0,1.4961251772720126,0.1977282054722309,False,False,0,0.0,False,B,
42,37,3579,0.8738,A,E,False,True,1,0.021532453368395155,48.0,1.6055135542809638,1.1171515174210072,False,False,0,0.0,False,E,
42,38,3559,0.8689,D,C,False,True,1,0.02391320506766534,48.0,1.7730645174129362,1.3663517236709595,False,False,0,0.0,False,C,
42,39,3476,0.8486,E,E,True,True,1,0.017517320156948235,48.0,1.2685459346990013,0.011144018732011318,False,False,0,0.0,False,E,
42,0,3542,0.8647,B,C,False,True,565,0.1910075734866865,,,0.8246617442290258,True,True,8,1.0,True,"ANSWER: C
SUPPORTING: pain; sharp; mouth; back of head; nose; temple(R); 2; yes
List at least two findings from the patient's description that support your answer.
- Pain located in the back of the head and temple on the right side.
- Symptom onset was sudden (1).

The most likely diagnosis is C) Cluster headache, as it is characterized by severe, sharp pain often localized around one eye, typically the right, and has a sudden onset. Cluster headaches are known for their intense, sharp pain and are often unilateral, affecting one side of the head. The patient",upclamp
42,0,3590,0.8765,B,C,False,True,605,0.09381197943091024,,,0.9226792179579348,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Pain located in temple (R); pain radiates to back of head - These symptoms are consistent with a cluster headache, which is known for its severe, sharp pain often located around one eye, and can radiate to other areas such as the back of the head. Cluster headaches are also associated with other symptoms like loss of smell and a history of asthma, and they are more common in males and can be triggered by smoking. The patient's travel history of not having been out of the country in the last 4 weeks does not provide supportive evidence for an infectious cause like viral pharyng",refresh
42,0,3590,0.8765,B,C,False,True,536,0.18955495748446083,,,0.5415520490897237,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Headache; Nausea
SUPPORTING: Pain radiating to back of head; Loss of sense of smell

Findings from the patient's description that support the answer:

1. **Pain radiating to the back of the head:** This symptom is more characteristic of a primary headache disorder like a cluster headache rather than conditions like bronchitis, chronic rhinosinusitis, or viral pharyngitis, which typically do not cause radiating pain to the back of the head. Acute laryngitis and viral pharyngitis might cause throat pain but not",both
42,1,3541,0.8645,C,B,False,True,539,0.18959069315232746,,,0.4459507028743914,True,True,16,0.75,True,"ANSWER: B
SUPPORTING: pain; knife stroke; side of the chest (R); 7; nowhere; 2; 1; Yes; shortness of breath; significant; worse when lying down; alleviated when sitting up; symptoms increased with exertion; alleviated with rest; recent viral infection; No

List at least two findings from the patient's description that support your answer.
1. Symptoms increased with physical exertion but alleviated with rest, which is characteristic of stable angina.
2. Pain described as a ""knife stroke,"" which is a classic symptom of angina pectoris.",upclamp
42,1,3589,0.8762,C,B,False,True,633,0.09598909504737207,,,0.6804266447760838,True,True,6,0.16666666666666666,True,"ANSWER: B
SUPPORTING: Symptoms that are increased with physical exertion but alleviated with rest; pain described as a ""knife stroke"" in the chest, with no radiation, located 2 cm, appearing suddenly, and intensity of 7; shortness of breath with minimal physical effort and significant difficulty breathing; symptoms worsen when lying down but are alleviated when sitting up; recent viral infection; no recent travel out of the country.

The patient's symptoms of chest pain that increases with exertion and decreases with rest, alongside shortness of breath and difficulty breathing, are consistent with stable angina. Stable angina",refresh
