condition,x_now,y_later,t_delay,repeat_idx,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,steering_layer,signed_strength,steering_applied,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_long_term_plus512,100,101,1 hour,1,What would you prefer 100$ now or 101$ in 1 hour? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,8 hours,1,What would you prefer 100$ now or 101$ in 8 hours? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,tomorrow,1,What would you prefer 100$ now or 101$ tomorrow? Answer in just a few words.,Patience.,Patience.,False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,week,1,What would you prefer 100$ now or 101$ in week? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,month,1,What would you prefer 100$ now or 101$ in month? Answer in just a few words.,"Patience, patience, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom","Patience, patience, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,year,1,What would you prefer 100$ now or 101$ in year? Answer in just a few words.,Patience.,Patience.,False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,2 years,1,What would you prefer 100$ now or 101$ in 2 years? Answer in just a few words.,"Patience, patience, time, patience.","Patience, patience, time, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,3 years,1,What would you prefer 100$ now or 101$ in 3 years? Answer in just a few words.,"Patience, patience, time, patience.","Patience, patience, time, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,5 years,1,What would you prefer 100$ now or 101$ in 5 years? Answer in just a few words.,"Compance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time","Compance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,101,10 years,1,What would you prefer 100$ now or 101$ in 10 years? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,1 hour,1,What would you prefer 100$ now or 110$ in 1 hour? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,8 hours,1,What would you prefer 100$ now or 110$ in 8 hours? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,tomorrow,1,What would you prefer 100$ now or 110$ tomorrow? Answer in just a few words.,Patience.,Patience.,False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,week,1,What would you prefer 100$ now or 110$ in week? Answer in just a few words.,"Patance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time","Patance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,month,1,What would you prefer 100$ now or 110$ in month? Answer in just a few words.,"Patance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time","Patance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,year,1,What would you prefer 100$ now or 110$ in year? Answer in just a few words.,"Pat, time, patience, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom,","Pat, time, patience, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom,",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,2 years,1,What would you prefer 100$ now or 110$ in 2 years? Answer in just a few words.,"Patience, patience, time, patience.","Patience, patience, time, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,3 years,1,What would you prefer 100$ now or 110$ in 3 years? Answer in just a few words.,"Pat, time, patience, wisdom, wisdom, wisdom, wisdom, wisdom, time, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom,","Pat, time, patience, wisdom, wisdom, wisdom, wisdom, wisdom, time, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom, wisdom, time, wisdom, wisdom,",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,5 years,1,What would you prefer 100$ now or 110$ in 5 years? Answer in just a few words.,"Compance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time","Compance, patience, time, wisdom, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time, wisdom, time",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,110,10 years,1,What would you prefer 100$ now or 110$ in 10 years? Answer in just a few words.,"Pates, patience.","Pates, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,150,1 hour,1,What would you prefer 100$ now or 150$ in 1 hour? Answer in just a few words.,"Patience, patience, patience.","Patience, patience, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,150,8 hours,1,What would you prefer 100$ now or 150$ in 8 hours? Answer in just a few words.,"Patience, patience, time.","Patience, patience, time.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,150,tomorrow,1,What would you prefer 100$ now or 150$ tomorrow? Answer in just a few words.,"Pates, patience.","Pates, patience.",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
steer_long_term_plus512,100,150,week,1,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,"Patance, patience, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom","Patance, patience, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom, wisdom, time, wisdom",False,unparsed,40,512.0,True,explicit_train_only,mean_answer_tokens,mm_probe_vectors,/workspace/results/qwen3_32b/question_only_probe_variations/20260410-093720/qwen3_32b_question_only_probe_artifacts_20260410-093720_explicit_only_checkpoint.npz
