depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,system_share,system_tokens,system_enrichment,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
0,10,343,0.0837,B,E,False,True,406,0.22145103950799155,48,1.5824522198175228,0.5649808163918844,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Acute laryngitis; Pain that improves when you lean forward

The patient's symptoms of a deep, soft, or hoarse voice, increased salivation, and the presence of a fever strongly suggest acute laryngitis. Additionally, the characteristic improvement in pain when leaning forward is a known symptom of laryngitis, as it can help open up the airways and reduce pressure on the vocal cords."
0,11,317,0.0774,B,C,False,True,303,0.22572526297328038,48,1.4907272575527057,0.42720183759794544,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Viral pharyngitis; URTI
Listed symptoms such as coughing up blood, presence of a fever, and nasal congestion or a clear runny nose suggest upper respiratory tract infection (URTI). The patient's history of contact with someone with similar symptoms further supports this diagnosis."
0,12,340,0.083,E,E,True,True,366,0.22321925240431253,48,1.5811363711972137,0.5764808875992034,True,True,2,0.0,True,"ANSWER: E
SUPPORTING: Pain with physical exertion; Shortness of breath with minimal physical effort
The patient's pain is described as severe (""8"" on a scale) and is exacerbated by physical activity, which is alleviated by rest. Additionally, the patient reports feeling out of breath even with minimal physical effort, both of which are consistent with myocarditis."
0,13,383,0.0935,E,E,True,True,304,0.21609840881791362,48,1.7242852203596026,0.47137686651576916,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Pulmonary embolism; Deep vein thrombosis
The patient's history of deep vein thrombosis and recent surgery increases the risk for pulmonary embolism. Additionally, the presence of calf swelling and chest pain that worsens with deep breaths are key symptoms supporting this diagnosis."
0,14,582,0.1421,B,B,True,True,229,0.21143280298584763,48,2.5636227362034028,0.39213089969311415,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Pneumonia; Fever
The patient has a fever and shortness of breath, which are common symptoms of pneumonia. Additionally, the presence of chest pain that worsens with deep breaths also supports this diagnosis."
0,15,420,0.1025,A,A,True,True,304,0.21890075978080845,48,1.915381648082074,0.5838487349039697,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: fever; diffuse muscle pain
The patient has a fever and diffuse muscle pain, which are common symptoms of influenza. The absence of travel history and the lack of specific rash characteristics also align more closely with influenza rather than other options like HIV or tuberculosis."
0,16,260,0.0635,C,C,True,True,392,0.23347330762014187,48,1.264647082942435,0.4851284650651998,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Acute COPD exacerbation; Wheezing sound
The patient has a history of COPD and is currently experiencing symptoms such as wheezing and shortness of breath, which are characteristic of an acute exacerbation of COPD. Additionally, the presence of a cough producing colored or more abundant sputum supports the idea of an infection or exacerbation of her existing condition."
0,17,348,0.085,C,C,True,True,423,0.22848120590987983,48,1.6564887428466288,0.47558005731125447,True,True,2,1.0,True,"ANSWER: C) URTI
SUPPORTING: sore throat; diffuse (widespread) muscle pain
The patient's symptoms of a sore throat and widespread muscle pain, along with the presence of a fever and cough, are consistent with an Upper Respiratory Tract Infection (URTI). The other options are less likely given the lack of specific symptoms like coughing up colored sputum or signs of pneumonia, and the recent travel history ruling out HIV."
0,18,417,0.1018,C,C,True,True,244,0.22703879682228373,48,1.9723995473935898,0.39342456657432373,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Fatigue; Poor diet
The patient reports constant fatigue and a poor diet, which are common symptoms of anemia. Additionally, a history of anemia in the family and the use of NOACs can increase the risk of developing anemia."
0,19,391,0.0955,C,C,True,True,335,0.22479424503586928,48,1.831136454354685,0.4187990781310999,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Anemia; Chronic kidney failure
The patient's symptoms of fatigue, non-restful sleep, and the presence of black stools (indicating possible gastrointestinal bleeding which can be associated with anemia) along with a history of anemia and chronic kidney failure strongly suggest anemia as the most likely diagnosis."
0,20,378,0.0923,C,C,True,True,324,0.21766319125424735,48,1.714097631127198,0.5176541455570064,True,True,4,0.0,True,"ANSWER: C
SUPPORTING: Epiglottitis; Croup
- The patient has a high-pitched sound when breathing in, which is a classic sign of epiglottitis.
- The pain that improves when leaning forward is also a characteristic symptom of epiglottitis and croup, though more indicative of epiglottitis in this case given the other symptoms."
0,21,480,0.1172,D,D,True,True,382,0.21224399198243213,48,2.122439919824321,0.4231669366693975,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Acute pulmonary edema; symptoms worse when lying down and alleviated while sitting up

The patient's symptoms of shortness of breath, swelling in the ankles and calves, and chest pain that is worse when lying down and better when sitting up are classic signs of acute pulmonary edema. Additionally, her history of heart failure further supports this diagnosis."
0,22,476,0.1162,C,C,True,True,360,0.21248625032880616,48,2.1071553157606613,0.45530124040879744,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Shortness of breath or difficulty breathing; Swelling in one or more areas of the body
The patient's symptoms of shortness of breath, especially those that occur at night and worsen with lying down, along with swelling in the ankles and calves, are strong indicators of acute pulmonary edema, which is often associated with heart failure."
0,23,362,0.0884,B,D,False,True,382,0.22601040237709666,48,1.7044951179272707,0.39030841802414473,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: Viral pharyngitis; Acute rhinosinusitis
Listed symptoms such as greenish or yellowish nasal discharge and the presence of a cough are strong indicators of acute rhinosinusitis. Additionally, the history of having had a cold in the last 2 weeks further supports this diagnosis, as it is common for sinus infections to follow a viral upper respiratory infection."
0,24,296,0.0723,E,E,True,True,345,0.2276124266384937,48,1.4036099642707112,0.3798707810787113,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Sore throat; Cough with colored or more abundant sputum
The patient's symptoms of a sore throat and a cough producing colored or more abundant sputum are most consistent with an Upper Respiratory Tract Infection (URTI). The presence of these symptoms along with exposure to secondhand smoke further supports this diagnosis."
0,25,478,0.1167,D,A,False,True,298,0.21094835431229889,48,2.1006940283599764,0.5303334649847032,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: URTI; fever
Listed symptoms such as fever, pain in the back and sides of the neck, and a rash on these areas are consistent with an upper respiratory tract infection (URTI). The presence of nasal congestion, a cough, and recent loss of appetite further support this diagnosis."
0,26,333,0.0813,C,C,True,True,474,0.22529901687045076,48,1.5630119295387521,0.343778661492471,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Acute dystonic reactions; Muscle spasms in face, neck or other parts of the body
The patient's symptoms of difficulty opening her mouth, jaw pain when opening it, and muscle spasms in various parts of her body are strong indicators of acute dystonic reactions, which can occur as a side effect of antipsychotic medications. Additionally, the history of starting or taking antipsychotic medication within the last 7 days further supports this diagnosis."
0,27,444,0.1084,B,A,False,True,213,0.21565846525750507,48,1.9948408036319218,0.4943966863944556,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Chest pain at rest; Significant increase in sweating
The patient reports chest pain even at rest and a significant increase in sweating, which are classic symptoms of a possible NSTEMI/STEMI."
0,28,388,0.0947,C,C,True,True,383,0.21804624673898979,48,1.7625404944735008,0.5347177405844982,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Pulmonary embolism; Deep vein thrombosis
The patient has symptoms and history that strongly suggest a pulmonary embolism, including shortness of breath, chest pain that worsens with deep breaths, and swelling in the legs, which are consistent with deep vein thrombosis. These findings are more indicative of a pulmonary embolism than the other options provided."
0,29,405,0.0989,A,A,True,True,421,0.2119071118332983,48,1.7879662560934544,0.4198173074024911,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Sudden onset of shortness of breath; Rash on multiple body areas

The sudden onset of shortness of breath and the presence of a rash on multiple body areas, including the back of the neck, biceps, and thyroid cartilage, are consistent with scombroid food poisoning. Additionally, the history of consuming dark-fleshed fish (such as tuna) before the reaction occurred further supports this diagnosis."
0,30,329,0.0803,B,C,False,True,333,0.22614264743678145,48,1.5500193959729396,0.4322507757548698,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Cluster headache; Loss of smell
The sharp, localized pain and its radiation to the back of the head, forehead, nose, and temple, along with the loss of smell, are classic symptoms of cluster headaches. Additionally, the history of polyps in the nose and a deviated nasal septum can predispose to such headaches."
0,31,329,0.0803,C,D,False,True,444,0.22650874173706503,48,1.5525286673228,0.55703175053261,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: Stable angina; symptoms increased with physical exertion but alleviated with rest
The patient's pain is characterized as sharp (knife stroke), located on the side of the chest bilaterally, and is exacerbated by physical activity, which are classic signs of angina pectoris. Additionally, the symptom of shortness of breath with minimal physical effort and relief of symptoms when sitting up also aligns with stable angina."
0,32,412,0.1006,A,A,True,True,392,0.21984906796992432,48,1.887037833408517,0.4588762558313161,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: pain in the chest; shortness of breath
The patient reports sharp, sickening, and scary pain in the side of the chest, which radiates to the biceps and thoracic spine, along with significant shortness of breath. These symptoms, combined with a history of high cholesterol, smoking, and a family history of cardiovascular disease, strongly suggest a possible NSTEMI/STEMI."
0,33,278,0.0679,D,B,False,True,268,0.2298134066370901,48,1.3310026467731468,0.3276335828920277,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Acute COPD exacerbation; cough producing colored or more abundant sputum
The patient has a history of COPD and is currently experiencing a cough with colored or more abundant sputum, which are common symptoms during an acute exacerbation of COPD."
0,34,537,0.1311,A,A,True,True,284,0.2153134528049932,48,2.4088192532558614,0.3860585056701805,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: Anaphylaxis; Severe food allergy
The patient has symptoms consistent with anaphylaxis, including shortness of breath, dizziness, rash, and swelling, along with a known severe food allergy. These findings strongly support anaphylaxis as the most likely diagnosis."
0,35,331,0.0808,D,D,True,True,337,0.22551456723876223,48,1.5551108699172977,0.5055981109944665,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Pericarditis; Pain increased with deep breathing
The patient's history of having had pericarditis and the presence of sharp, localized chest pain that worsens with deep breathing are strong indicators of pericarditis. Additionally, the symptom of pain increasing with deep breaths is a classic sign of pericarditis."
0,36,497,0.1213,C,C,True,True,385,0.21820718449768345,48,2.2593535561530973,0.5256367315024469,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: HIV (initial infection); diffuse (widespread) muscle pain
The patient has symptoms and risk factors strongly indicative of early HIV infection, including diffuse muscle pain, swollen or painful lymph nodes, fever, and a history of sexual intercourse with an HIV-positive partner. These findings align closely with the clinical presentation of acute HIV infection."
0,37,315,0.0769,E,C,False,True,412,0.22345417828357186,48,1.4664180449859403,0.6613161774263016,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Atrial fibrillation; dizziness
Two findings that support this diagnosis include the patient's report of palpitations and feeling dizzy or lightheaded, which are common symptoms of atrial fibrillation. The presence of chest pain, though not directly related to atrial fibrillation, can sometimes be associated with it, especially if the pain is due to reduced blood flow to the heart muscle."
0,38,285,0.0696,C,C,True,True,256,0.22769262967989054,48,1.35192498872435,0.32195920706391273,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Bronchodilator use; Asthma history
The patient has a history of asthma, has used a bronchodilator, and has had multiple asthma attacks in the past year, which strongly supports a diagnosis of bronchospasm or acute asthma exacerbation."
0,39,369,0.0901,A,B,False,True,322,0.22238313461775142,48,1.7095703473739639,0.6479206948293914,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Cluster headache; pain intensity
The patient's symptoms of sharp, burning pain localized to the cheek and eye areas, along with the intensity of the pain (3 on a scale), are characteristic of cluster headaches. Additionally, the rapid onset of the pain (4 on a scale) further supports this diagnosis."
2,0,647,0.158,C,C,True,True,227,0.14184682459413003,48,1.9119769898417112,0.34899524087481776,True,True,4,0.25,True,"ANSWER: C
SUPPORTING: nasal congestion; eye itching
- The patient has nasal congestion or a clear runny nose, which is common in allergic conditions.
- Severe itching in one or both eyes is also a strong indicator of allergies."
2,1,752,0.1836,E,E,True,True,392,0.13162187471515527,48,2.062076037204099,0.3189372886999191,True,True,4,0.5,True,"ANSWER: E
SUPPORTING: cough; wheezing sound
- The patient has a cough and a wheezing sound when exhaling, which are classic symptoms of bronchospasm or acute asthma exacerbation.
- Additionally, the patient has a history of asthma, has been hospitalized for an asthma attack in the past year, and is exposed to secondhand smoke, all of which increase the likelihood of an asthma exacerbation."
2,2,877,0.2141,A,A,True,True,287,0.13088688200977133,48,2.391412406720197,0.38348647114886253,True,True,4,0.0,True,"ANSWER: A
SUPPORTING: detached from own body; significant pain
- The patient reports feeling detached from her own body or surroundings, which is a common symptom of a panic attack.
- She also experiences significant pain, characterized as a cramp, which can occur during a panic attack."
2,3,815,0.199,A,A,True,True,447,0.13482033646473812,48,2.289136962890866,0.3298571067726659,True,True,4,0.0,True,"ANSWER: A
SUPPORTING: pulmonary symptoms; risk factors
- The patient reports shortness of breath, fatigue, non-restful sleep, loss of appetite, and unintentional weight loss, which are common symptoms of a pulmonary neoplasm.
- The patient is a 60-year-old female with a history of smoking, being a former smoker, exposure to secondhand smoke, and a family history of lung cancer, all of which increase the risk of developing a pulmonary neoplasm."
2,4,802,0.1958,A,D,False,True,353,0.13205576773278846,48,2.206431785868674,0.4744797605364023,True,True,4,0.5,True,"ANSWER: D
SUPPORTING: pain that improves when you lean forward; difficulty swallowing
- The pain improves when leaning forward, which is characteristic of viral pharyngitis where the inflammation is lessened by changing positions.
- The patient also reports difficulty swallowing and a change in voice quality, both common symptoms of viral pharyngitis."
2,5,827,0.2019,D,D,True,True,407,0.13446663132227837,48,2.3167480021567544,0.23761466079714127,True,True,4,0.5,True,"ANSWER: D
SUPPORTING: shortness of breath; swelling in one or more areas of your body
- The patient reports significant shortness of breath and swelling in the posterior aspect of the ankle and calf, which are classic symptoms of a pulmonary embolism.
- Additionally, the patient has an active cancer and a history of deep vein thrombosis, both of which increase the risk of developing a pulmonary embolism."
2,6,763,0.1863,D,D,True,True,297,0.13316491667445324,48,2.1167673213043297,0.23390001542701377,True,True,4,0.25,True,"ANSWER: D
SUPPORTING: sore throat; cough with colored or more abundant sputum
- The patient has a sore throat, which is common in upper respiratory tract infections (URTI).
- The patient also has a cough that produces colored or more abundant sputum than usual, which is a typical symptom of URTI."
2,7,860,0.21,E,A,False,True,625,0.12672248406728634,48,2.270444506205547,0.5003674696472583,True,True,6,0.16666666666666666,True,"ANSWER: A
SUPPORTING: heavy pain; shortness of breath
- The patient describes her pain as ""heavy"" which can be indicative of cardiac issues.
- She also reports experiencing shortness of breath, a common symptom of a heart attack (NSTEMI/STEMI).
- The pain is located on the right side of the chest and radiates to the biceps and thyroid cartilage, which are concerning signs for cardiac events.
- Her history includes diabetes, being significantly overweight, high blood pressure, a family history of cardiovascular disease, and having had a previous heart attack or angina, all of which increase the risk of a cardiac event."
2,8,740,0.1807,D,B,False,True,637,0.12909378568709703,48,1.9901958626760792,0.5874245925891615,True,True,9,0.3333333333333333,True,"ANSWER: B
SUPPORTING: URTI; fever; nasal congestion; cough
- The patient reports having a fever, which is common in upper respiratory tract infections (URTI).
- The patient also has nasal congestion and a cough, both typical symptoms of URTI.
- While the patient mentions ear pain, it is not localized and does not radiate, which is less characteristic of acute otitis media.
- The patient's irritability and mood instability could be secondary to the URTI, as such symptoms can occur with viral infections.
- Travel history and recent vaccinations do not suggest tuberculosis or influenza, and the symptoms do not align with bronchitis."
2,9,1136,0.2773,D,D,True,True,310,0.1259551208387724,48,2.9809378598509464,0.27460635943376643,True,True,4,0.25,True,"ANSWER: D
SUPPORTING: diffuse (widespread) muscle pain; cough producing colored or more abundant sputum
- The patient reports diffuse (widespread) muscle pain, which can be a symptom of pneumonia.
- The patient also has a cough producing colored or more abundant sputum, which is a common symptom of pneumonia."
2,10,786,0.1919,B,E,False,True,534,0.13271123510625163,48,2.1731464748648706,0.4647086839747529,True,True,6,0.3333333333333333,True,"ANSWER: E
SUPPORTING: pain that improves when you lean forward; fever; change in voice tone
- The pain improves when you lean forward, which is characteristic of conditions affecting the throat or larynx.
- The presence of a fever and a change in voice tone (deeper, softer, or hoarse) are common symptoms of acute laryngitis.
- Given the patient's history of diabetes and excessive alcohol consumption, these factors can contribute to inflammation and infection in the throat area, further supporting a diagnosis of acute laryngitis."
2,11,760,0.1855,B,C,False,True,370,0.13453279339842386,48,2.130102562141711,0.46806623359025695,True,True,4,0.25,True,"ANSWER: C
SUPPORTING: URTI; contact with a person with similar symptoms
- The patient has symptoms of a respiratory tract infection (URTI), including coughing up blood, pain in the throat area, fever, and nasal congestion.
- The patient has also been in contact with someone who has similar symptoms in the past 2 weeks, which supports the idea of an infectious process."
2,12,783,0.1912,E,E,True,True,378,0.1342730171530737,48,2.190328592309515,0.3665511052608222,True,True,4,0.0,True,"ANSWER: E
SUPPORTING: pain with exertion; new fatigue and muscle aches
- The patient experiences pain that increases with physical exertion and is alleviated by rest, which is characteristic of myocarditis.
- Additionally, the patient reports new fatigue, generalized discomfort, and widespread muscle aches, which are common symptoms of myocarditis following a viral infection."
2,13,826,0.2017,E,B,False,True,484,0.13364811448701,48,2.2998613034639637,0.5825179402801914,True,True,5,0.2,True,"ANSWER: B
SUPPORTING: chest pain; shortness of breath
- The patient describes severe chest pain characterized as a ""knife stroke"" which is very intense and precise, suggesting a cardiac issue.
- The patient also reports shortness of breath, a common symptom of a myocardial infarction (NSTEMI/STEMI).
- The presence of swelling in the calf (R) suggests possible deep vein thrombosis (DVT), which can lead to a pulmonary embolism, further supporting the possibility of a cardiac event."
2,14,1025,0.2502,B,B,True,True,247,0.13263827798318434,48,2.832379894432582,0.24336674546987885,True,True,4,0.5,True,"ANSWER: B
SUPPORTING: fever; shortness of breath
- The patient has a fever, which is a common symptom of pneumonia.
- The patient also experiences shortness of breath or difficulty breathing, which is another key symptom associated with pneumonia."
2,15,863,0.2107,A,A,True,True,202,0.12891742869383324,48,2.3178279367245436,0.2690393655512608,True,True,4,0.5,True,"ANSWER: A
SUPPORTING: fever; muscle pain
- The patient has a fever, which is a common symptom of influenza.
- The patient also reports diffuse muscle pain, which is another typical symptom of influenza."
2,16,703,0.1716,C,C,True,True,507,0.1384586923126934,48,2.0278429311629886,0.4364976738398631,True,True,5,0.4,True,"ANSWER: C
SUPPORTING: wheezing sound; chronic obstructive pulmonary disease (COPD)
- The patient has a history of COPD, which is a significant risk factor for acute exacerbations.
- The presence of wheezing during exhalation is a common symptom of an acute exacerbation of COPD.
- Other symptoms like shortness of breath, cough with colored or more abundant sputum, and a history of working in construction and mining also support this diagnosis, as these environments can exacerbate respiratory conditions."
2,17,791,0.1931,C,C,True,True,313,0.1323165157027622,48,2.1804659150184356,0.2678856393651404,True,True,4,0.5,True,"ANSWER: C
SUPPORTING: sore throat; fever
- The patient has a sore throat, which is a common symptom of upper respiratory tract infections (URTI).
- The patient also has a fever, which is another common symptom of URTI. Additionally, the presence of diffuse muscle pain and a cough further supports this diagnosis."
2,18,860,0.21,C,C,True,True,257,0.13397520929690857,48,2.400389166569612,0.3714699512650066,True,True,4,0.5,True,"ANSWER: C
SUPPORTING: fatigue; anemia
- The patient reports constant fatigue and difficulty doing usual activities, which are common symptoms of anemia.
- The patient has a history of anemia and a family history of anemia, further supporting this diagnosis."
2,19,834,0.2036,C,C,True,True,278,0.1355450870838136,48,2.3550958880812614,0.36465806488297037,True,True,4,0.0,True,"ANSWER: C
SUPPORTING: constant fatigue; black stools
- The patient reports constant fatigue and non-restful sleep, which can be symptoms of anemia.
- The presence of black stools (melena) suggests gastrointestinal bleeding, which can be associated with anemia due to blood loss."
2,20,821,0.2004,C,C,True,True,309,0.12974648194497584,48,2.2192054516005246,0.35980343077216287,True,True,4,0.25,True,"ANSWER: C
SUPPORTING: high pitched sound when breathing in; hoarse voice
- The patient has a high-pitched sound when breathing in, which is a classic sign of epiglottitis.
- The patient also has a hoarse voice, which can be associated with inflammation affecting the vocal cords, consistent with epiglottitis."
2,21,923,0.2253,D,D,True,True,291,0.13169727505201448,48,2.5324288515210283,0.4285840292207783,True,True,4,0.5,True,"ANSWER: D
SUPPORTING: shortness of breath; swelling
- The patient experiences shortness of breath, which is a key symptom of acute pulmonary edema.
- The patient also has swelling in the ankles and calves, which can be indicative of fluid overload, a common feature of acute pulmonary edema."
2,22,919,0.2244,C,C,True,True,376,0.13239582807944422,48,2.5348284584376923,0.3437967014146505,True,True,4,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath; swelling in one or more areas of your body
- The patient reports significant shortness of breath and difficulty breathing, which can be indicative of acute pulmonary edema.
- The patient also has swelling in the ankles and calves, which is a common symptom of heart failure, further supporting the diagnosis of acute pulmonary edema."
2,23,805,0.1965,B,B,True,True,321,0.13321617582152107,48,2.2341462820067597,0.3837249565718276,True,True,4,0.25,True,"ANSWER: B
SUPPORTING: greenish or yellowish nasal discharge; history of polyps in the nose
- The patient has greenish or yellowish nasal discharge, which suggests an infection.
- The patient has a history of polyps in the nose, indicating chronic inflammation and potential obstruction, supporting chronic rhinosinusitis."
2,24,739,0.1804,E,E,True,True,312,0.13380906282611899,48,2.060102029760457,0.2910042330307893,True,True,4,0.25,True,"ANSWER: E
SUPPORTING: sore throat; cough with colored or more abundant sputum
- The patient has a sore throat, which is a common symptom of upper respiratory tract infections (URTI).
- The patient also has a cough that produces colored or more abundant sputum than usual, which is another common symptom of URTI."
2,25,921,0.2249,D,A,False,True,296,0.13209919212277427,48,2.534653248855731,0.3379894074884066,True,True,4,0.5,True,"ANSWER: A
SUPPORTING: fever; rash
- The patient has a fever, which is a common symptom of upper respiratory tract infections (URTI).
- The patient also has a rash on the back of the neck and sides of the neck, which can be indicative of an allergic reaction or viral exanthem often seen in URTIs."
2,26,776,0.1895,C,C,True,True,460,0.13693698758359196,48,2.2138146326014034,0.3738296265696777,True,True,4,0.0,True,"ANSWER: C
SUPPORTING: acute dystonic reactions; history of recent antipsychotic use
- The patient is experiencing symptoms such as shortness of breath, difficulty speaking, trouble with facial and eyelid movements, and muscle spasms, which are classic signs of an acute dystonic reaction.
- Additionally, the patient has a history of starting antipsychotic medication within the last 7 days, which strongly supports the diagnosis of an acute dystonic reaction."
2,27,887,0.2166,B,A,False,True,286,0.12997304828265246,48,2.401793621389849,0.4866655233349185,True,True,4,0.0,True,"ANSWER: A
SUPPORTING: chest pain at rest; significant increase in sweating
- The patient reports chest pain even at rest, which is a hallmark of a myocardial infarction (NSTEMI/STEMI).
- The patient also has a significant increase in sweating, which can be a symptom of a cardiac event."
2,28,831,0.2029,C,C,True,True,398,0.1323002038074562,48,2.2904472784165852,0.2715370983734621,True,True,4,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath or difficulty breathing; swelling in one or more areas of your body
- The patient experiences shortness of breath or difficulty breathing, which is a common symptom of pulmonary embolism.
- There is also swelling in the posterior aspect of the ankle and calf, which can be indicative of deep vein thrombosis (DVT), often associated with pulmonary embolism."
2,29,848,0.207,A,A,True,True,315,0.13288482713293817,48,2.347631946015241,0.38327085477111766,True,True,4,0.5,True,"ANSWER: A
SUPPORTING: shortness of breath; rash
- The patient experiences shortness of breath and difficulty breathing, which can be a symptom of scombroid food poisoning.
- The patient has a rash on the back of the neck, biceps, and thyroid cartilage, which is a characteristic symptom of scombroid food poisoning."
2,30,772,0.1885,B,C,False,True,270,0.1337860055060763,48,2.151724921889394,0.37310896463469173,True,True,4,0.0,True,"ANSWER: C
SUPPORTING: sharp pain; loss of smell
- The pain is characterized as sharp, which is a common symptom of cluster headaches.
- The patient has lost their sense of smell, which can also be associated with cluster headaches due to inflammation around the sinuses."
2,31,772,0.1885,C,B,False,True,477,0.13637636839515488,48,2.193386591688741,0.5089638786987334,True,True,5,0.2,True,"ANSWER: B
SUPPORTING: chest pain; shortness of breath
- The patient experiences chest pain that is characterized as a ""knife stroke"" and is located on the side of the chest, which is severe (intensity 7).
- The pain is exacerbated by physical exertion and relieved by rest, which is a classic symptom of angina pectoris.
- The patient also reports shortness of breath with minimal physical effort and significant shortness of breath, which can be associated with stable angina."
