depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,system_share,system_tokens,system_enrichment,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
0,10,397,0.0969,B,B,True,True,319,0.21667618743799363,48,1.792092633601739,0.6257454860237945,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: anemia; shortness of breath or difficulty breathing
The patient's symptoms of feeling very tired, being unable to do usual activities, and having pale skin are consistent with anemia. Additionally, the shortness of breath could be due to the underlying anemia affecting oxygen levels in the blood."
0,11,263,0.0642,C,C,True,True,271,0.23005970368287376,48,1.2605354597624125,0.40817781119908175,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Atrial fibrillation; Irregular heartbeat
The patient reports an irregular heartbeat and has a history of hyperthyroidism, which can cause an irregular heartbeat, and a known issue with a heart valve, which increases the risk for atrial fibrillation."
0,12,412,0.1006,E,E,True,True,239,0.2185531190506663,48,1.8759142718515522,0.45829784126040113,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Coughing up blood; Chest pain
The patient's symptoms of coughing up blood and chest pain, along with the presence of swelling in the ankles and a history of deep vein thrombosis, strongly suggest a pulmonary embolism."
0,13,394,0.0962,A,A,True,True,250,0.21922164541227085,48,1.7994443394257231,0.45821900329457654,True,True,2,1.0,True,"ANSWER: A
SUPPORTING: Anemia; Poor diet
The patient has a history of anemia and a poor diet, which can lead to symptoms such as light red blood in the stool and shortness of breath. These findings strongly suggest anemia as the most likely diagnosis."
0,14,286,0.0698,E,E,True,True,341,0.22790394917637408,48,1.3579276971758956,0.44025512818327767,True,True,2,1.0,True,"ANSWER: E
SUPPORTING: Weakness in both arms and/or both legs; Shortness of breath or difficulty breathing in a significant way
Listed symptoms such as muscle weakness that increases with fatigue and stress, along with shortness of breath, are consistent with myasthenia gravis, an autoimmune disorder that affects neuromuscular transmission."
0,15,358,0.0874,A,E,False,True,352,0.22597437973146414,48,1.6853922488305035,0.5132755258626973,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: URTI; Fever
The patient has symptoms consistent with upper respiratory tract infection (URTI) such as a cough producing colored or more abundant sputum and a fever. These findings are also supportive of influenza, which often presents with these symptoms along with other flu-like symptoms like a sore throat and nasal congestion."
0,16,385,0.094,C,C,True,True,226,0.2156286926472324,48,1.7295218056080097,0.4032121716915567,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Inguinal hernia; pain in the iliac fossa
The patient reports pain in the left iliac fossa and has a lesion there, which supports an inguinal hernia as the most likely diagnosis among the options provided."
0,17,671,0.1638,D,D,True,True,335,0.21053123739906515,48,2.943051256141098,0.4545637191976556,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Pneumonia; Cough producing colored or more abundant sputum
The patient has symptoms consistent with pneumonia, including a cough producing colored or more abundant sputum, fever, chills, and a history of previous pneumonia. These findings strongly suggest a diagnosis of pneumonia over the other options provided."
0,18,324,0.0791,C,C,True,True,319,0.2249874809382155,48,1.5186654963329547,0.5696504830004041,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Shortness of breath with minimal physical effort; Chest pain
The patient's symptoms of shortness of breath and chest pain, especially when described as a ""knife stroke"" type of pain, are more consistent with myocarditis, an inflammation of the heart muscle which can occur after a viral infection."
0,19,304,0.0742,D,D,True,True,306,0.22999174197896546,48,1.4566143658667814,0.4933208933842348,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: pain in the flank (R and L); pain radiating to the scapula (R and L)
The flank pain and its radiation to the scapula are classic symptoms of a spontaneous esophageal rupture (Boerhaave syndrome), which can cause severe chest and back pain that may radiate to the flanks and shoulders."
0,20,478,0.1167,D,A,False,True,298,0.21094835431229889,48,2.1006940283599764,0.5303334649847032,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: URTI; fever
Listed symptoms such as fever, pain in the back and sides of the neck, and a rash on these areas are consistent with an upper respiratory tract infection (URTI). The presence of nasal congestion, a cough, and recent loss of appetite further support this diagnosis."
0,21,391,0.0955,C,C,True,True,335,0.22479424503586928,48,1.831136454354685,0.4187990781310999,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Anemia; Chronic kidney failure
The patient's symptoms of fatigue, non-restful sleep, and the presence of black stools (indicating possible gastrointestinal bleeding which can be associated with anemia) along with a history of anemia and chronic kidney failure strongly suggest anemia as the most likely diagnosis."
0,22,360,0.0879,E,E,True,True,335,0.22102397125584725,48,1.6576797844188544,0.38647120117445166,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: cough with sputum; shortness of breath
The presence of a cough producing colored or more abundant sputum and shortness of breath are more indicative of bronchitis, especially given the patient's history of COPD. These symptoms suggest an inflammation of the bronchial tubes, which is characteristic of bronchitis."
0,23,616,0.1504,A,A,True,True,338,0.21413886507095528,48,2.7481154350772594,0.5931225396337055,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Cough producing colored or more abundant sputum; Chest pain on breathing in deeply
The patient's symptoms of coughing up colored or more abundant sputum and chest pain that increases with deep breaths are strong indicators of pneumonia. These findings align with the most likely diagnosis among the options provided."
0,24,263,0.0642,B,B,True,True,244,0.23306373167432984,48,1.276995029798932,0.37678795039418045,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: Acute COPD exacerbation; Cough
Listed symptoms such as shortness of breath, wheezing, and a history of severe COPD strongly suggest an acute exacerbation of COPD rather than other conditions like tuberculosis or pneumonia."
0,25,366,0.0894,B,B,True,True,434,0.22459670961606806,48,1.7125499108225188,0.38324489647314497,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: GERD; cough
The patient's symptoms of a burning sensation starting in the stomach, going up into the throat, and associated with a bitter taste, along with a cough that worsens after eating and when lying down, are classic signs of GERD (Gastroesophageal Reflux Disease). Additionally, the patient's history of being significantly overweight, smoking, and excessive alcohol consumption are risk factors for GERD."
0,26,477,0.1165,A,C,False,True,338,0.2167074881777354,48,2.1535306637662455,0.5284180644473138,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Shortness of breath or difficulty breathing; Chest pain radiating to multiple locations
The patient's symptoms of shortness of breath, chest pain with radiation to multiple areas, and swelling in the ankles and calves, along with a history of heart failure and hypertension, strongly suggest a possible NSTEMI/STEMI."
0,27,370,0.0903,D,D,True,True,249,0.22117398749015973,48,1.704882820236648,0.5406057847719348,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: Difficulty swallowing; Shortness of breath
The patient's symptoms of difficulty swallowing and shortness of breath, along with a change in voice tone, suggest epiglottitis, which can cause these respiratory and throat symptoms."
0,28,282,0.0688,C,D,False,True,278,0.2315616846982738,48,1.3604248976023585,0.3337637995458951,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: Coughing up blood; Shortness of breath or difficulty breathing
Listed symptoms of coughing up blood and shortness of breath are more indicative of a pulmonary neoplasm, especially given the patient's history of cystic fibrosis, COPD, and immunosuppression."
0,29,463,0.113,D,D,True,True,272,0.21363061749756684,48,2.0606453312786135,0.439063924747765,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Influenza; diffuse (widespread) muscle pain
The patient reports having influenza-like symptoms including diffuse muscle pain and other common flu symptoms such as fatigue and nasal congestion. These findings strongly support a diagnosis of Influenza."
0,30,559,0.1365,A,A,True,True,354,0.21192717743121095,48,2.4680685871676444,0.5408474190564893,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: HIV (initial infection); diffuse (widespread) muscle pain
The patient's history of unprotected sex with multiple partners and sexual intercourse with an HIV-positive partner, along with symptoms such as widespread muscle pain and significant weight loss, are strong indicators of HIV, especially in the context of initial infection."
0,31,451,0.1101,D,D,True,True,277,0.2179777092296127,48,2.048082226303236,0.5351041618879254,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: anemia; lightheadedness
The patient's symptoms of recent black stools, pale skin, and feeling lightheaded and fatigued are strong indicators of anemia. Additionally, a history of chronic kidney failure and being underweight further support this diagnosis."
0,32,373,0.0911,D,D,True,True,353,0.2170324876013132,48,1.686523289068538,0.6163323973921876,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: GERD; black stools
The patient's symptoms of chest pain, especially when related to eating and getting worse after meals, along with black stools (indicating possible upper gastrointestinal bleeding), strongly suggest GERD. Additionally, the presence of a hiatal hernia, which can exacerbate GERD symptoms, supports this diagnosis."
0,33,296,0.0723,E,E,True,True,345,0.2316659161954851,48,1.4286064832054914,0.3116390457199322,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Wheezing sound during exhalation; Shortness of breath or difficulty breathing
The wheezing sound during exhalation and the presence of shortness of breath are strong indicators of bronchospasm or an acute asthma exacerbation, especially given the patient's history of asthma and exposure to irritants like secondhand smoke."
0,34,310,0.0757,E,B,False,True,246,0.22617551259562294,48,1.4607168521800646,0.3356289720421112,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: Acute COPD exacerbation; wheezing sound
Listed symptoms such as the presence of a chronic obstructive pulmonary disease (COPD) and the wheezing sound during exhalation strongly support a diagnosis of acute COPD exacerbation."
0,35,366,0.0894,A,B,False,True,215,0.2245914947760082,48,1.7125101476670626,0.2887949680937124,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: Influenza; diffuse (widespread) muscle pain
Two findings that support influenza include the presence of widespread muscle pain and other flu-like symptoms such as fever, cough, and sore throat."
0,36,347,0.0847,D,D,True,True,309,0.22155084857009905,48,1.6016280094546742,0.6212710756250273,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: Pain that is increased when you breathe in deeply; Pain that is increased with movement
The patient's pain is exacerbated by deep breathing and movement, which is more consistent with a spontaneous rib fracture where movement or deep breathing can cause irritation to the fractured area."
0,37,264,0.0645,E,E,True,True,345,0.22930386650091283,48,1.2611712657550205,0.2801593839796153,True,True,2,1.0,True,"ANSWER: E
SUPPORTING: difficulty articulating words/speaking; weakness in both arms and/or both legs
The patient's symptoms of difficulty articulating words/speaking and weakness in both arms and/or both legs are strong indicators of myasthenia gravis, which is characterized by muscle weakness that worsens with activity and improves with rest."
0,38,290,0.0708,C,C,True,True,365,0.22884016183471448,48,1.3825759777514,0.4946088277099616,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Atrial fibrillation; Shortness of breath
The patient's symptoms of irregular heartbeat and shortness of breath, along with the presence of severe COPD and heart valve issues, strongly suggest atrial fibrillation, which can cause palpitations and shortness of breath, especially in someone with pre-existing lung disease and cardiac conditions."
0,39,537,0.1311,A,A,True,True,335,0.21460879219067092,48,2.4009358626331307,0.5590096187582261,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: Anaphylaxis; Severe food allergy
The patient has symptoms consistent with anaphylaxis, including shortness of breath, a significant allergic reaction (food allergy), and skin manifestations such as a pink rash with lesions larger than 1cm. These findings strongly support anaphylaxis as the most likely diagnosis."
3,0,673,0.1643,A,A,True,True,322,0.08977828896665983,48,1.2587664265533764,0.4992719818339424,False,True,2,0.5,False,"A
SUPPORTING: pain intensity and location; shortness of breath or difficulty breathing
The patient's pain is described as sharp and located in multiple areas including the thyroid cartilage, side of the chest, and under the jaw, along with shortness of breath, which are concerning symptoms for a possible NSTEMI or STEMI."
3,1,539,0.1316,D,B,False,True,384,0.09665931704282678,48,1.0854035809600757,0.4457247695855686,False,True,4,0.0,False,"B
SUPPORTING: acute COPD exacerbation; sputum production; history of COPD; immunosuppressed status
The patient's history of COPD and current symptoms of increased sputum production and shortness of breath are strong indicators of an acute exacerbation of her underlying COPD. Additionally, her immunosuppressed state increases the risk of infection, further supporting this diagnosis."
3,2,798,0.1948,A,A,True,True,416,0.09693886340191107,48,1.6116086040567716,0.4632643337234469,False,True,2,0.0,False,"A
SUPPORTING: diarrhea or increased stool frequency; shortness of breath or difficulty breathing, lightheadedness, rash, swelling, wheezing sound on exhale
These symptoms strongly suggest anaphylaxis, a severe allergic reaction, given the patient's history of a known severe food allergy and the presence of multiple systemic symptoms including gastrointestinal distress, respiratory issues, and skin manifestations."
3,3,592,0.1445,D,D,True,True,266,0.08926297842354168,48,1.1009100672236807,0.34766071623930894,False,True,2,0.5,False,"D
SUPPORTING: Pain increased when breathing in deeply; Symptoms worse when lying down and alleviated while sitting up
These symptoms are highly suggestive of pericarditis, especially given the history of a previous episode of pericarditis and the nature of the pain."
3,4,758,0.1851,C,C,True,True,252,0.09036750963928943,48,1.4270535897204455,0.35614739968912923,False,True,5,0.6,False,"C
SUPPORTING: swollen or painful lymph nodes; fever; diffuse (widespread) muscle pain; lesions on various body parts; history of sexual intercourse with an HIV-positive partner. These symptoms and risk factors strongly suggest an initial HIV infection."
3,5,576,0.1406,E,C,False,True,214,0.08743523330058799,48,1.049222799607056,0.34070165927665463,False,True,2,0.5,False,"C
SUPPORTING: shortness of breath or difficulty breathing; feeling heart is beating fast (racing), irregularly (missing a beat) or palpitations
These symptoms suggest arrhythmia, which could be atrial fibrillation."
3,6,546,0.1333,C,C,True,True,390,0.10037279273452969,48,1.141740517355275,0.3244376827968338,False,True,1,0.0,False,"C
SUPPORTING: asthma attacks, shortness of breath, chronic sinusitis, exposure to secondhand smoke, living in a big city
The patient's history of multiple asthma attacks, hospitalization for an asthma attack, chronic sinusitis, and exposure to environmental triggers such as secondhand smoke and urban air pollution strongly support a diagnosis of bronchospasm or acute asthma exacerbation."
3,7,630,0.1538,A,A,True,True,126,0.09438719032150499,48,1.2388318729697527,0.43471769431192797,False,True,2,0.0,False,"A
SUPPORTING: pain, characterizing as burning and sharp; loss of smell, history of cold, polyps in nose, deviated nasal septum"
3,8,571,0.1394,D,D,True,True,204,0.09017843596409625,48,1.0727476444895616,0.2526101686184426,False,True,2,1.0,False,"D
SUPPORTING: nasal congestion or a clear runny nose; cough
The patient's symptoms of nasal congestion or a clear runny nose and cough are most consistent with an Upper Respiratory Tract Infection (URTI)."
3,9,625,0.1526,C,C,True,True,284,0.09599224599564779,48,1.249899036401664,0.3847140096657105,False,True,2,1.0,False,"C
SUPPORTING: Pericarditis; Shortness of breath or difficulty breathing
The patient's symptoms of chest pain that is sharp, located in the lower chest, and exacerbated by deep breathing, along with a history of pericarditis, strongly suggest pericarditis as the most likely diagnosis."
3,10,658,0.1606,B,E,False,True,402,0.08476140342577292,48,1.1619375719616372,0.4679786572307765,False,True,7,0.14285714285714285,False,"E
SUPPORTING: shortness of breath or difficulty breathing; lightheaded and dizzy or feeling like they are about to faint; pale skin; history of anemia; taking new oral anticoagulants; travel to West Africa; low BMI. These symptoms and risk factors are more indicative of a pulmonary embolism, especially given the presence of anticoagulant use and recent travel to a region with a high risk of malaria."
3,11,524,0.1279,C,C,True,True,366,0.10458259261602987,48,1.1416933027249927,0.4494797494185112,False,True,5,0.2,False,"C
SUPPORTING: Atrial fibrillation; history of heart valve issue; diabetes; obesity; history of cardiovascular issues
The patient's symptoms of irregular heartbeat, shortness of breath, and history of heart valve issues, diabetes, and obesity strongly suggest atrial fibrillation, which is a common arrhythmia characterized by an irregular and often rapid heart rate."
3,12,673,0.1643,E,E,True,True,391,0.09161024964987034,48,1.2844520419658905,0.4311645488827678,False,True,6,0.16666666666666666,False,"E
SUPPORTING: Coughing up blood; Chest pain; Swelling in ankles; History of DVT; Recent immobility; Recent surgery
These symptoms and history strongly suggest a pulmonary embolism, where blood clots can cause blockages in the lungs leading to symptoms like coughing up blood, chest pain, and swelling in the legs, especially in someone with a history of DVT and recent immobility or surgery."
3,13,655,0.1599,A,A,True,True,260,0.09253560302151928,48,1.2627254162311485,0.4934346267275776,False,True,2,1.0,False,"A
SUPPORTING: Anemia; Poor diet
The patient's history of a poor diet and a family history of anemia, along with the symptoms of light red blood in the stool and black stools (indicative of upper gastrointestinal bleeding), suggest anemia as a likely diagnosis."
3,14,547,0.1335,E,E,True,True,414,0.09601007176365642,48,1.0941147761400014,0.30255199746572803,False,True,5,0.8,False,"E
SUPPORTING: double vision; difficulty swallowing; weakness in both arms and/or both legs; symptoms increase with fatigue and/or stress; hard time opening/raising one or both eyelids
These symptoms are characteristic of myasthenia gravis, an autoimmune disorder that causes muscle weakness and fatigue, particularly affecting muscles that control eye movement, facial expression, chewing, talking, and swallowing."
3,15,619,0.1511,A,A,True,True,337,0.08845210923177586,48,1.1406636586347763,0.2705468784697839,False,True,1,0.0,False,"A
SUPPORTING: Increased sweating, cough with colored or more abundant sputum, fever, sore throat, nasal congestion or runny nose, contact with a person with similar symptoms, living with multiple people, attending or working in a daycare, smoking history. These symptoms are most consistent with Upper Respiratory Tract Infection (URTI)."
3,16,646,0.1577,C,C,True,True,259,0.09166527037119952,48,1.233661763745727,0.5941884737776575,False,True,1,0.0,False,"C
SUPPORTING: pain in the iliac fossa, presence of a lesion, and the location of the lesion in the iliac fossa. These symptoms are more indicative of an inguinal hernia, where pain and a visible bulge or lump (which could be mistaken for a lesion) are common."
3,17,932,0.2275,D,D,True,True,215,0.07835325973717212,48,1.5213591265634254,0.5111242438591764,False,True,1,0.0,False,"D
SUPPORTING: cough, fever, chest pain, rash, fatigue, recent history of pneumonia, chronic obstructive pulmonary disease (COPD), asthma. These symptoms and history are most consistent with a diagnosis of pneumonia."
3,18,585,0.1428,C,E,False,True,307,0.09087573453130697,48,1.1075480146003036,0.5805445952634681,False,True,2,0.0,False,"E
SUPPORTING: Shortness of breath with minimal physical effort; Chest pain
The patient's symptoms of shortness of breath with minimal physical effort and chest pain, even if mild, could indicate a cardiac issue such as a possible NSTEMI/STEMI. These symptoms are not typical for the other conditions listed."
3,19,565,0.1379,D,E,False,True,197,0.09855386498293028,48,1.1600611190699086,0.6122709028041512,False,True,1,0.0,False,"E
SUPPORTING: pain, nausea, vomiting, alcohol addiction
The patient's severe pain, nausea, vomiting, and history of alcohol abuse suggest a possible acute coronary syndrome such as NSTEMI or STEMI."
3,20,739,0.1804,D,A,False,True,431,0.08754273219220898,48,1.3477933143758842,0.46884884348240824,False,True,2,1.0,False,"A
SUPPORTING: fever; rash
The patient presents with a fever and a rash, which are common symptoms of an upper respiratory tract infection (URTI). The rash is described as pink, not peeling, and located on the back of the neck and sides of the neck, which could indicate a viral exanthem often seen in URTIs. Additionally, the patient has other symptoms such as pain, fatigue, and a cough, which further support a diagnosis of URTI."
3,21,652,0.1592,C,C,True,True,120,0.09163839964895193,48,1.2447549285649302,0.3596118992866364,False,True,1,0.0,False,"C
SUPPORTING: fatigue, non-restful sleep, black stools, poor diet, history of anemia, underweight, recent travel to Asia"
3,22,621,0.1516,E,E,True,True,244,0.0853539364165887,48,1.1042665523896162,0.27291831181758314,False,True,2,0.0,False,"E
SUPPORTING: cough, wheezing sound, nasal congestion, shortness of breath; history of COPD
The patient's symptoms of cough, wheezing, nasal congestion, and shortness of breath, along with a history of COPD, are most consistent with bronchitis."
3,23,877,0.2141,A,A,True,True,97,0.08541175989845744,48,1.5605440298113993,0.2167642689929286,False,True,3,0.3333333333333333,False,"A
SUPPORTING: cough producing colored or more abundant sputum; fever; recent history of pneumonia"
3,24,524,0.1279,B,B,True,True,147,0.10038897472534701,48,1.0959129740850382,0.4572589215986208,False,True,6,0.3333333333333333,False,"B
SUPPORTING: acute COPD exacerbation; history of COPD; shortness of breath; wheezing; smoking history; occupational exposure to dust and chemicals"
3,25,627,0.1531,B,B,True,True,206,0.09421242254002085,48,1.2306497694290224,0.40775746001443475,False,True,4,0.25,False,"B
SUPPORTING: cough; burning sensation, bitter taste in mouth; symptoms worse after eating, worse when lying down and alleviated while sitting up; significant obesity, history of smoking, history of asthma."
3,26,738,0.1802,A,C,False,True,221,0.08709543766746008,48,1.3390923541371986,0.47844726079502226,False,True,1,0.0,False,"C
SUPPORTING: Chest pain radiating to multiple locations, shortness of breath, swelling in the ankles, history of heart failure, and chest pain. These symptoms and history are most consistent with possible NSTEMI / STEMI."
3,27,631,0.1541,D,D,True,True,264,0.09012261190400975,48,1.1847368356547947,0.5098142544004205,False,True,2,0.0,False,"D
SUPPORTING: Difficulty swallowing, hoarseness, fever, shortness of breath; sharp throat pain
These symptoms suggest epiglottitis, an inflammation of the epiglottis that can cause severe respiratory distress and other symptoms like pain and difficulty swallowing."
3,28,543,0.1326,C,C,True,True,405,0.09484664259060357,48,1.072952644306203,0.4412704029567191,False,True,2,1.0,False,"C
SUPPORTING: Has cystic fibrosis; Has a chronic obstructive pulmonary disease (COPD)
The presence of cystic fibrosis and COPD, along with symptoms such as coughing up blood and shortness of breath, strongly suggest bronchiectasis, a condition often seen in patients with these underlying lung diseases where the airways become abnormally widened, leading to symptoms like persistent cough and hemoptysis."
3,29,724,0.1768,D,D,True,True,210,0.0837114331434372,48,1.262647449913511,0.35486836229660385,False,True,3,0.3333333333333333,False,"D
SUPPORTING: Influenza; diffuse (widespread) muscle pain
- The patient presents with widespread muscle pain, a fever, a rash, and nasal congestion or a clear runny nose, which are common symptoms of influenza."
3,30,820,0.2002,A,A,True,True,203,0.0893711235644956,48,1.5267566942267998,0.32118987814485533,False,True,7,0.5714285714285714,False,"A
SUPPORTING: swollen or painful lymph nodes; fever; lesions on skin; diffuse muscle pain; involuntary weight loss; unprotected sex with multiple partners; sexual intercourse with an HIV-positive partner"
3,31,712,0.1738,D,D,True,True,166,0.08660692213595382,48,1.2846693450166484,0.5807652253878097,False,True,4,0.25,False,"D
SUPPORTING: anemia; recent travel to a country with endemic malaria; history of chronic kidney failure; symptoms of dizziness, fatigue, pale skin, and black stools."
3,32,634,0.1548,D,D,True,True,542,0.08949456965584855,48,1.1820741075376662,0.7149740561282162,False,True,2,0.0,False,"D
SUPPORTING: pain, intensity, location; symptoms worse after eating
The patient's pain is severe and located in the upper chest, which could suggest angina. The symptom of pain worsening after eating is more indicative of gastroesophageal reflux disease (GERD), especially considering the history of a hiatal hernia. The presence of black stools suggests possible upper gastrointestinal bleeding, which can be associated with GERD if there is esophageal varices due to liver disease. Alcohol and smoking are risk factors for such conditions."
3,33,557,0.136,E,E,True,True,171,0.10076193729997847,48,1.1692583140851667,0.24529152923020156,False,True,1,0.0,False,"E
SUPPORTING: Wheezing sound, shortness of breath, cough, history of asthma, exposure to secondhand smoke, living in a big city, likelihood of developing common allergies."
3,34,571,0.1394,E,B,False,True,226,0.0937361132853577,48,1.1150691809570676,0.33136547402595556,False,True,2,0.0,False,"B
SUPPORTING: wheezing sound during exhale; history of chronic obstructive pulmonary disease (COPD)
The wheezing sound during exhale and the history of COPD strongly suggest an acute exacerbation or infection of the condition."
3,35,627,0.1531,A,B,False,True,270,0.09373743978675231,48,1.224445307214452,0.4024083030990023,False,True,6,0.5,False,"B
SUPPORTING: Influenza; diffuse (widespread) muscle pain; fever; cough with colored or more abundant sputum; sore throat; nasal congestion. These symptoms are characteristic of influenza and the recent contact with a person with similar symptoms supports the diagnosis."
3,36,608,0.1484,D,B,False,True,318,0.09363885774743218,48,1.186092198134141,0.5898087486568175,False,True,5,0.2,False,"B
SUPPORTING: Chest pain increased with deep breathing; pain radiates to the posterior chest wall; shortness of breath; history of osteoporosis; alcohol use. These symptoms suggest a possible cardiac issue such as NSTEMI or STEMI, where chest pain can be exacerbated by breathing deeply and may radiate to other areas."
3,37,525,0.1282,E,E,True,True,451,0.1011957637529917,48,1.1068286660483468,0.21480467614419416,False,True,4,1.0,False,"E
SUPPORTING: difficulty articulating words/speaking; difficulty swallowing, or have a feeling of discomfort/blockage when swallowing; weakness in both arms and/or both legs; hard time opening/raising one or both eyelids
These symptoms are characteristic of myasthenia gravis, an autoimmune disorder that causes muscle weakness and fatigue, particularly affecting muscles that control eye movement, facial expression, chewing, talking, and swallowing."
3,38,551,0.1345,C,C,True,True,414,0.10511596683977713,48,1.2066437026816084,0.3116724780096413,False,True,4,0.75,False,"C
SUPPORTING: Atrial fibrillation; Has a known issue with one of your heart valves; Has severe Chronic Obstructive Pulmonary Disease (COPD); Has high blood pressure or do you take medications to treat high blood pressure
These symptoms and history points strongly towards atrial fibrillation, a common arrhythmia that can cause an irregular heartbeat and is often associated with other cardiac conditions and COPD."
